"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert"
"7409","caring","skirt",1,0,33,2,70,7.154,NA,NA,1,1,-99,-99
"7409","remind","foam",2,0,34,2,24,2.269,NA,NA,0,1,-99,-99
"7409","bacon","feud",3,0,35,2,24,1.657,NA,NA,1,1,-99,-99
"7409","port","cinema",2,0,36,2,28,1.694,NA,NA,0,1,-99,-99
"7409","bacon","feud",3,0,1,3,73,15.513,1,0.0277777777777778,1,1,1,-99
"7409","mill","feast",12,1,2,3,80,13.095,2,0.0555555555555556,1,1,1,3.781
"7409","caring","skirt",1,0,3,3,66,2.086,3,0.0833333333333333,1,1,1,3.621
"7409","link","crisis",12,1,4,3,75,1.526,4,0.111111111111111,1,1,1,1.142
"7409","bleach","ruin",10,1,5,3,84,1.939,5,0.138888888888889,1,1,1,1.01
"7409","visit","glove",2,0,6,3,79,2.593,6,0.166666666666667,1,1,1,1.227
"7409","need","faucet",11,1,7,3,80,2.084,7,0.194444444444444,1,1,1,4.807
"7409","pea","bathtub",12,1,8,3,79,1.914,8,0.222222222222222,1,1,1,1.016
"7409","shrink","mafia",10,1,9,3,77,2.203,9,0.25,1,1,1,0.91
"7409","date","laugh",12,1,10,3,75,1.667,10,0.277777777777778,1,1,1,1.031
"7409","process","joker",10,1,11,3,79,2.637,11,0.305555555555556,1,1,1,0.831
"7409","pork","emperor",10,1,12,3,79,1.569,12,0.333333333333333,1,1,1,1.496
"7409","bias","sirloin",1,0,13,3,76,1.537,13,0.361111111111111,1,1,1,1.555
"7409","chicken","beet",1,0,14,3,78,1.616,14,0.388888888888889,1,1,1,0.982
"7409","grip","beach",12,1,15,3,76,1.722,15,0.416666666666667,1,1,1,0.949
"7409","plant","worm",1,0,16,3,80,2.164,16,0.444444444444444,1,1,1,1.025
"7409","nerve","bumper",11,1,17,3,24,18.653,17,0.472222222222222,1,1,1,0.839
"7409","fan","feature",1,0,18,3,77,1.916,18,0.5,1,1,1,1.023
"7409","port","cinema",2,0,19,3,81,1.72,19,0.527777777777778,0,1,0,6.254
"7409","smother","surgery",3,0,20,3,86,2.133,20,0.555555555555556,0,1,0,1.756
"7409","want","ascent",10,1,21,3,85,2.512,21,0.583333333333333,0,1,0,3.715
"7409","find","clown",2,0,22,3,83,1.62,22,0.611111111111111,0,1,0,1.318
"7409","calf","annoy",2,0,23,3,75,1.653,23,0.638888888888889,0,1,0,0.831
"7409","rock","milk",10,1,24,3,75,2.043,24,0.666666666666667,0,1,0,1.015
"7409","remind","foam",2,0,25,3,76,10.846,25,0.694444444444444,0,1,0,1.091
"7409","capital","figure",3,0,26,3,79,1.543,26,0.722222222222222,0,1,0,1.713
"7409","copy","bedroom",3,0,27,3,78,2.596,27,0.75,0,1,0,0.983
"7409","replace","roach",11,1,28,3,79,1.513,28,0.777777777777778,0,1,0,0.946
"7409","anger","decay",1,0,29,3,87,1.761,29,0.805555555555556,0,1,0,0.949
"7409","fee","chowder",3,0,30,3,78,2.093,30,0.833333333333333,0,1,0,5.642
"7409","prison","loaf",3,0,31,3,81,1.603,31,0.861111111111111,0,1,0,1.032
"7409","biology","temper",2,0,32,3,80,2.476,32,0.888888888888889,0,1,0,0.94
"7409","knock","otter",12,1,33,3,83,3.558,33,0.916666666666667,0,1,0,1
"7409","climax","saucer",11,1,34,3,82,1.543,34,0.944444444444444,0,1,0,0.882
"7409","bullet","walkway",11,1,35,3,81,2.337,35,0.972222222222222,0,1,0,1.014
"7409","glue","force",11,1,36,3,80,1.694,36,1,0,1,0,1.006
"7463","fee","chowder",3,0,1,1,15,5.134,NA,NA,1,1,-99,-99
"7463","replace","roach",11,1,2,1,71,2.898,NA,NA,0,1,-99,-99
"7463","bias","sirloin",1,0,3,1,32,2.49,NA,NA,0,1,-99,-99
"7463","shrink","mafia",10,1,4,1,44,1.969,NA,NA,0,1,-99,-99
"7463","visit","glove",2,0,5,1,29,2.497,NA,NA,0,1,-99,-99
"7463","need","faucet",11,1,6,1,71,1.882,NA,NA,0,1,-99,-99
"7463","copy","bedroom",3,0,7,1,24,2.377,NA,NA,1,1,-99,-99
"7463","anger","decay",1,0,8,1,41,2.065,NA,NA,1,1,-99,-99
"7463","mill","feast",12,1,9,1,54,4.509,NA,NA,0,1,-99,-99
"7463","find","clown",2,0,10,1,58,2.475,NA,NA,0,1,-99,-99
"7463","fan","feature",1,0,11,1,83,2.588,NA,NA,1,1,-99,-99
"7463","smother","surgery",3,0,12,1,43,1.871,NA,NA,1,1,-99,-99
"7463","caring","skirt",1,0,13,1,17,2.442,NA,NA,1,1,-99,-99
"7463","knock","otter",12,1,14,1,40,1.931,NA,NA,0,1,-99,-99
"7463","glue","force",11,1,15,1,59,1.703,NA,NA,1,1,-99,-99
"7463","nerve","bumper",11,1,16,1,28,2.137,NA,NA,0,1,-99,-99
"7463","pork","emperor",10,1,17,1,29,2.364,NA,NA,0,1,-99,-99
"7463","bleach","ruin",10,1,18,1,59,2.651,NA,NA,1,1,-99,-99
"7463","calf","annoy",2,0,19,1,15,6.343,NA,NA,1,1,-99,-99
"7463","want","ascent",10,1,20,1,32,2.674,NA,NA,0,1,-99,-99
"7463","bacon","feud",3,0,21,1,12,2.312,NA,NA,0,1,-99,-99
"7463","capital","figure",3,0,22,1,57,2.356,NA,NA,1,1,-99,-99
"7463","date","laugh",12,1,23,1,75,1.384,NA,NA,1,1,-99,-99
"7463","port","cinema",2,0,24,1,13,2.517,NA,NA,0,1,-99,-99
"7463","grip","beach",12,1,25,1,42,2.495,NA,NA,1,1,-99,-99
"7463","rock","milk",10,1,26,1,57,2.926,NA,NA,0,1,-99,-99
"7463","process","joker",10,1,27,1,15,2.85,NA,NA,1,1,-99,-99
"7463","climax","saucer",11,1,28,1,35,3.925,NA,NA,0,1,-99,-99
"7463","prison","loaf",3,0,29,1,67,3.96,NA,NA,1,1,-99,-99
"7463","biology","temper",2,0,30,1,8,1.994,NA,NA,1,1,-99,-99
"7463","remind","foam",2,0,31,1,19,2.938,NA,NA,1,1,-99,-99
"7463","pea","bathtub",12,1,32,1,19,2.025,NA,NA,0,1,-99,-99
"7463","link","crisis",12,1,33,1,69,5.665,NA,NA,1,1,-99,-99
"7463","bullet","walkway",11,1,34,1,41,3.802,NA,NA,0,1,-99,-99
"7463","chicken","beet",1,0,35,1,61,1.897,NA,NA,0,1,-99,-99
"7463","plant","worm",1,0,36,1,74,2.546,NA,NA,1,1,-99,-99
"7463","rock","milk",10,1,1,2,63,5.53,NA,NA,0,1,-99,-99
"7463","shrink","mafia",10,1,2,2,17,2.052,NA,NA,0,1,-99,-99
"7463","caring","skirt",1,0,3,2,28,1.989,NA,NA,1,1,-99,-99
"7463","find","clown",2,0,4,2,38,1.843,NA,NA,0,1,-99,-99
"7463","calf","annoy",2,0,5,2,16,1.767,NA,NA,1,1,-99,-99
"7463","bacon","feud",3,0,6,2,19,1.719,NA,NA,0,1,-99,-99
"7463","glue","force",11,1,7,2,60,1.792,NA,NA,1,1,-99,-99
"7463","replace","roach",11,1,8,2,44,1.955,NA,NA,0,1,-99,-99
"7463","bias","sirloin",1,0,9,2,11,5.647,NA,NA,0,1,-99,-99
"7463","mill","feast",12,1,10,2,61,1.573,NA,NA,0,1,-99,-99
"7463","pork","emperor",10,1,11,2,33,3.186,NA,NA,0,1,-99,-99
"7463","date","laugh",12,1,12,2,62,2.144,NA,NA,1,1,-99,-99
"7463","smother","surgery",3,0,13,2,39,1.474,NA,NA,1,1,-99,-99
"7463","port","cinema",2,0,14,2,11,3.297,NA,NA,0,1,-99,-99
"7463","plant","worm",1,0,15,2,75,1.585,NA,NA,1,1,-99,-99
"7463","fan","feature",1,0,16,2,62,2.362,NA,NA,1,1,-99,-99
"7463","biology","temper",2,0,17,2,18,1.608,NA,NA,1,1,-99,-99
"7463","bleach","ruin",10,1,18,2,57,2.594,NA,NA,1,1,-99,-99
"7463","visit","glove",2,0,19,2,17,1.513,NA,NA,0,1,-99,-99
"7463","link","crisis",12,1,20,2,71,3.483,NA,NA,1,1,-99,-99
"7463","fee","chowder",3,0,21,2,13,4.509,NA,NA,1,1,-99,-99
"7463","bullet","walkway",11,1,22,2,29,4.598,NA,NA,0,1,-99,-99
"7463","need","faucet",11,1,23,2,41,4.198,NA,NA,0,1,-99,-99
"7463","capital","figure",3,0,24,2,60,1.56,NA,NA,1,1,-99,-99
"7463","anger","decay",1,0,25,2,33,9.791,NA,NA,1,1,-99,-99
"7463","prison","loaf",3,0,26,2,75,5.74,NA,NA,1,1,-99,-99
"7463","grip","beach",12,1,27,2,41,2.436,NA,NA,1,1,-99,-99
"7463","chicken","beet",1,0,28,2,39,1.638,NA,NA,0,1,-99,-99
"7463","process","joker",10,1,29,2,13,1.449,NA,NA,1,1,-99,-99
"7463","pea","bathtub",12,1,30,2,40,1.417,NA,NA,0,1,-99,-99
"7463","knock","otter",12,1,31,2,27,1.401,NA,NA,0,1,-99,-99
"7463","copy","bedroom",3,0,32,2,29,1.521,NA,NA,1,1,-99,-99
"7463","nerve","bumper",11,1,33,2,21,1.473,NA,NA,0,1,-99,-99
"7463","remind","foam",2,0,34,2,16,1.855,NA,NA,1,1,-99,-99
"7463","want","ascent",10,1,35,2,17,1.705,NA,NA,0,1,-99,-99
"7463","climax","saucer",11,1,36,2,14,1.53,NA,NA,0,1,-99,-99
"7463","process","joker",10,1,1,3,26,7.351,1,0.0277777777777778,1,1,1,-99
"7463","grip","beach",12,1,2,3,30,2.833,2,0.0555555555555556,1,1,1,12.555
"7463","copy","bedroom",3,0,3,3,39,2.851,3,0.0833333333333333,1,1,1,3.722
"7463","port","cinema",2,0,4,3,29,2.731,4,0.111111111111111,0,1,0,0.717
"7463","rock","milk",10,1,5,3,34,2.668,5,0.138888888888889,0,1,0,0.797
"7463","glue","force",11,1,6,3,57,3.797,6,0.166666666666667,1,1,1,1.248
"7463","caring","skirt",1,0,7,3,40,2.289,7,0.194444444444444,1,1,1,0.944
"7463","smother","surgery",3,0,8,3,54,1.41,8,0.222222222222222,1,1,1,0.767
"7463","anger","decay",1,0,9,3,59,4.639,9,0.25,1,1,1,0.939
"7463","date","laugh",12,1,10,3,70,2.04,10,0.277777777777778,1,1,1,1.023
"7463","mill","feast",12,1,11,3,35,1.617,11,0.305555555555556,0,1,0,0.864
"7463","bacon","feud",3,0,12,3,30,2.795,12,0.333333333333333,0,1,0,0.862
"7463","plant","worm",1,0,13,3,68,1.265,13,0.361111111111111,1,1,1,2.193
"7463","fee","chowder",3,0,14,3,33,2.706,14,0.388888888888889,1,1,1,0.864
"7463","knock","otter",12,1,15,3,29,1.857,15,0.416666666666667,0,1,0,3.305
"7463","bleach","ruin",10,1,16,3,58,1.8,16,0.444444444444444,1,1,1,0.749
"7463","replace","roach",11,1,17,3,59,1.738,17,0.472222222222222,0,1,0,0.639
"7463","capital","figure",3,0,18,3,55,1.618,18,0.5,1,1,1,0.599
"7463","link","crisis",12,1,19,3,59,3.504,19,0.527777777777778,1,1,1,1.649
"7463","need","faucet",11,1,20,3,24,1.45,20,0.555555555555556,0,1,0,0.831
"7463","prison","loaf",3,0,21,3,69,1.898,21,0.583333333333333,1,1,1,0.588
"7463","biology","temper",2,0,22,3,30,1.767,22,0.611111111111111,1,1,1,0.895
"7463","nerve","bumper",11,1,23,3,23,1.777,23,0.638888888888889,0,1,0,0.654
"7463","pork","emperor",10,1,24,3,25,2.794,24,0.666666666666667,0,1,0,0.766
"7463","pea","bathtub",12,1,25,3,38,2.114,25,0.694444444444444,0,1,0,2.92
"7463","climax","saucer",11,1,26,3,30,1.626,26,0.722222222222222,0,1,0,0.749
"7463","calf","annoy",2,0,27,3,34,1.737,27,0.75,1,1,1,1.041
"7463","want","ascent",10,1,28,3,42,1.757,28,0.777777777777778,0,1,0,0.721
"7463","fan","feature",1,0,29,3,43,2.106,29,0.805555555555556,1,1,1,0.766
"7463","remind","foam",2,0,30,3,32,2.329,30,0.833333333333333,1,1,1,0.99
"7463","bias","sirloin",1,0,31,3,21,3.408,31,0.861111111111111,0,1,0,0.572
"7463","shrink","mafia",10,1,32,3,28,1.705,32,0.888888888888889,0,1,0,1.962
"7463","bullet","walkway",11,1,33,3,32,1.312,33,0.916666666666667,0,1,0,0.57
"7463","visit","glove",2,0,34,3,30,1.481,34,0.944444444444444,0,1,0,0.945
"7463","find","clown",2,0,35,3,40,1.634,35,0.972222222222222,0,1,0,1.103
"7463","chicken","beet",1,0,36,3,42,3.195,36,1,0,1,0,0.687
"7523","capital","figure",3,0,1,1,16,471.575,NA,NA,1,1,-99,-99
"7523","anger","decay",1,0,2,1,20,2.445,NA,NA,0,1,-99,-99
"7523","replace","roach",11,1,3,1,13,2.31,NA,NA,0,1,-99,-99
"7523","smother","surgery",3,0,4,1,21,1.525,NA,NA,0,1,-99,-99
"7523","bacon","feud",3,0,5,1,3,2.155,NA,NA,1,1,-99,-99
"7523","find","clown",2,0,6,1,10,2.203,NA,NA,0,1,-99,-99
"7523","pork","emperor",10,1,7,1,11,2.374,NA,NA,1,1,-99,-99
"7523","climax","saucer",11,1,8,1,12,2.465,NA,NA,1,1,-99,-99
"7523","process","joker",10,1,9,1,16,2.252,NA,NA,0,1,-99,-99
"7523","port","cinema",2,0,10,1,33,2.043,NA,NA,0,1,-99,-99
"7523","remind","foam",2,0,11,1,10,2.015,NA,NA,1,1,-99,-99
"7523","mill","feast",12,1,12,1,11,2.105,NA,NA,1,1,-99,-99
"7523","visit","glove",2,0,13,1,3,2.801,NA,NA,0,1,-99,-99
"7523","calf","annoy",2,0,14,1,8,2.14,NA,NA,1,1,-99,-99
"7523","rock","milk",10,1,15,1,18,2.593,NA,NA,0,1,-99,-99
"7523","knock","otter",12,1,16,1,11,3.12,NA,NA,1,1,-99,-99
"7523","fan","feature",1,0,17,1,22,2.623,NA,NA,1,1,-99,-99
"7523","plant","worm",1,0,18,1,31,2.461,NA,NA,1,1,-99,-99
"7523","bleach","ruin",10,1,19,1,36,1.893,NA,NA,0,1,-99,-99
"7523","shrink","mafia",10,1,20,1,11,2.592,NA,NA,0,1,-99,-99
"7523","caring","skirt",1,0,21,1,4,3.432,NA,NA,0,1,-99,-99
"7523","bias","sirloin",1,0,22,1,5,2.344,NA,NA,0,1,-99,-99
"7523","bullet","walkway",11,1,23,1,7,3.512,NA,NA,0,1,-99,-99
"7523","glue","force",11,1,24,1,25,3.107,NA,NA,1,1,-99,-99
"7523","fee","chowder",3,0,25,1,11,13.294,NA,NA,0,1,-99,-99
"7523","pea","bathtub",12,1,26,1,5,9.927,NA,NA,1,1,-99,-99
"7523","nerve","bumper",11,1,27,1,15,1.849,NA,NA,1,1,-99,-99
"7523","date","laugh",12,1,28,1,52,3.664,NA,NA,1,1,-99,-99
"7523","copy","bedroom",3,0,29,1,19,2.256,NA,NA,0,1,-99,-99
"7523","need","faucet",11,1,30,1,6,2.379,NA,NA,1,1,-99,-99
"7523","want","ascent",10,1,31,1,15,2.378,NA,NA,1,1,-99,-99
"7523","chicken","beet",1,0,32,1,24,2.112,NA,NA,0,1,-99,-99
"7523","grip","beach",12,1,33,1,11,2.058,NA,NA,1,1,-99,-99
"7523","prison","loaf",3,0,34,1,11,107.856,NA,NA,1,1,-99,-99
"7523","link","crisis",12,1,35,1,7,2.477,NA,NA,0,1,-99,-99
"7523","biology","temper",2,0,36,1,4,2.103,NA,NA,0,1,-99,-99
"7523","anger","decay",1,0,1,2,5,2.557,NA,NA,0,1,-99,-99
"7523","visit","glove",2,0,2,2,4,2.424,NA,NA,0,1,-99,-99
"7523","prison","loaf",3,0,3,2,8,2.344,NA,NA,1,1,-99,-99
"7523","smother","surgery",3,0,4,2,14,2.456,NA,NA,0,1,-99,-99
"7523","calf","annoy",2,0,5,2,16,2.748,NA,NA,1,1,-99,-99
"7523","knock","otter",12,1,6,2,9,3.93,NA,NA,1,1,-99,-99
"7523","pork","emperor",10,1,7,2,22,2.205,NA,NA,1,1,-99,-99
"7523","remind","foam",2,0,8,2,8,2.17,NA,NA,1,1,-99,-99
"7523","date","laugh",12,1,9,2,38,2.326,NA,NA,1,1,-99,-99
"7523","nerve","bumper",11,1,10,2,7,3.128,NA,NA,1,1,-99,-99
"7523","replace","roach",11,1,11,2,16,2.325,NA,NA,0,1,-99,-99
"7523","pea","bathtub",12,1,12,2,11,3.374,NA,NA,1,1,-99,-99
"7523","want","ascent",10,1,13,2,14,2.366,NA,NA,1,1,-99,-99
"7523","chicken","beet",1,0,14,2,18,1.853,NA,NA,0,1,-99,-99
"7523","shrink","mafia",10,1,15,2,23,2.158,NA,NA,0,1,-99,-99
"7523","mill","feast",12,1,16,2,22,3.581,NA,NA,1,1,-99,-99
"7523","need","faucet",11,1,17,2,9,1.814,NA,NA,1,1,-99,-99
"7523","copy","bedroom",3,0,18,2,28,2.041,NA,NA,0,1,-99,-99
"7523","process","joker",10,1,19,2,11,2.458,NA,NA,0,1,-99,-99
"7523","bleach","ruin",10,1,20,2,32,1.954,NA,NA,0,1,-99,-99
"7523","climax","saucer",11,1,21,2,12,3.346,NA,NA,1,1,-99,-99
"7523","capital","figure",3,0,22,2,13,14.311,NA,NA,1,1,-99,-99
"7523","find","clown",2,0,23,2,4,1.842,NA,NA,0,1,-99,-99
"7523","caring","skirt",1,0,24,2,10,2.4,NA,NA,0,1,-99,-99
"7523","plant","worm",1,0,25,2,8,8.302,NA,NA,1,1,-99,-99
"7523","glue","force",11,1,26,2,20,2.096,NA,NA,1,1,-99,-99
"7523","grip","beach",12,1,27,2,6,2.241,NA,NA,1,1,-99,-99
"7523","port","cinema",2,0,28,2,34,3.82,NA,NA,0,1,-99,-99
"7523","bias","sirloin",1,0,29,2,6,2.42,NA,NA,0,1,-99,-99
"7523","biology","temper",2,0,30,2,8,1.988,NA,NA,0,1,-99,-99
"7523","bullet","walkway",11,1,31,2,5,2.07,NA,NA,0,1,-99,-99
"7523","bacon","feud",3,0,32,2,9,1.931,NA,NA,1,1,-99,-99
"7523","link","crisis",12,1,33,2,21,1.873,NA,NA,0,1,-99,-99
"7523","fan","feature",1,0,34,2,33,1.886,NA,NA,1,1,-99,-99
"7523","fee","chowder",3,0,35,2,4,2.742,NA,NA,0,1,-99,-99
"7523","rock","milk",10,1,36,2,28,1.679,NA,NA,0,1,-99,-99
"7523","glue","force",11,1,1,3,26,4.525,1,0.0277777777777778,1,1,1,-99
"7523","link","crisis",12,1,2,3,23,4.924,2,0.0555555555555556,0,1,0,4.368
"7523","calf","annoy",2,0,3,3,21,3.245,3,0.0833333333333333,1,1,1,1.413
"7523","anger","decay",1,0,4,3,12,2.677,4,0.111111111111111,0,1,0,1.712
"7523","pork","emperor",10,1,5,3,19,2.351,5,0.138888888888889,1,1,1,1.086
"7523","bias","sirloin",1,0,6,3,9,2.419,6,0.166666666666667,0,1,0,1.682
"7523","plant","worm",1,0,7,3,56,2.167,7,0.194444444444444,1,1,1,1.319
"7523","process","joker",10,1,8,3,13,2.264,8,0.222222222222222,0,1,0,1.081
"7523","bacon","feud",3,0,9,3,22,2.464,9,0.25,1,1,1,1.04
"7523","find","clown",2,0,10,3,10,2.267,10,0.277777777777778,0,1,0,1.099
"7523","date","laugh",12,1,11,3,71,1.9,11,0.305555555555556,1,1,1,1.01
"7523","copy","bedroom",3,0,12,3,28,1.851,12,0.333333333333333,0,1,0,1.179
"7523","grip","beach",12,1,13,3,9,2.304,13,0.361111111111111,1,1,1,0.98
"7523","port","cinema",2,0,14,3,76,2.635,14,0.388888888888889,0,1,0,1.428
"7523","mill","feast",12,1,15,3,31,2.992,15,0.416666666666667,1,1,1,1.26
"7523","biology","temper",2,0,16,3,17,1.944,16,0.444444444444444,0,1,0,1.179
"7523","want","ascent",10,1,17,3,28,2.249,17,0.472222222222222,1,1,1,1.009
"7523","caring","skirt",1,0,18,3,11,4.226,18,0.5,0,1,0,1.838
"7523","pea","bathtub",12,1,19,3,14,2.189,19,0.527777777777778,1,1,1,1.001
"7523","bullet","walkway",11,1,20,3,15,2.167,20,0.555555555555556,0,1,0,1.231
"7523","remind","foam",2,0,21,3,9,2.361,21,0.583333333333333,1,1,1,0.979
"7523","rock","milk",10,1,22,3,17,3.116,22,0.611111111111111,0,1,0,1.32
"7523","prison","loaf",3,0,23,3,23,2.15,23,0.638888888888889,1,1,1,1.135
"7523","smother","surgery",3,0,24,3,35,2.084,24,0.666666666666667,0,1,0,1.12
"7523","fan","feature",1,0,25,3,41,2.184,25,0.694444444444444,1,1,1,1.031
"7523","visit","glove",2,0,26,3,21,1.626,26,0.722222222222222,0,1,0,0.974
"7523","knock","otter",12,1,27,3,33,2.324,27,0.75,1,1,1,0.981
"7523","shrink","mafia",10,1,28,3,57,1.915,28,0.777777777777778,0,1,0,1.032
"7523","capital","figure",3,0,29,3,41,1.756,29,0.805555555555556,1,1,1,1.17
"7523","chicken","beet",1,0,30,3,36,2.181,30,0.833333333333333,0,1,0,1.111
"7523","nerve","bumper",11,1,31,3,19,2.787,31,0.861111111111111,1,1,1,0.923
"7523","fee","chowder",3,0,32,3,10,2.666,32,0.888888888888889,0,1,0,1.589
"7523","climax","saucer",11,1,33,3,12,2.154,33,0.916666666666667,1,1,1,1
"7523","replace","roach",11,1,34,3,1,2.859,34,0.944444444444444,0,1,0,0.938
"7523","need","faucet",11,1,35,3,15,1.807,35,0.972222222222222,1,1,1,0.962
"7523","bleach","ruin",10,1,36,3,36,1.455,36,1,0,1,0,1.699
"7617","prison","loaf",3,0,1,1,17,4.635,NA,NA,1,1,-99,-99
"7617","bullet","walkway",11,1,2,1,17,0.932,NA,NA,0,1,-99,-99
"7617","anger","decay",1,0,3,1,25,1.005,NA,NA,0,1,-99,-99
"7617","glue","force",11,1,4,1,25,0.935,NA,NA,1,1,-99,-99
"7617","copy","bedroom",3,0,5,1,25,1.083,NA,NA,0,1,-99,-99
"7617","link","crisis",12,1,6,1,25,0.974,NA,NA,0,1,-99,-99
"7617","climax","saucer",11,1,7,1,38,1.469,NA,NA,0,1,-99,-99
"7617","bias","sirloin",1,0,8,1,29,1.86,NA,NA,1,1,-99,-99
"7617","pork","emperor",10,1,9,1,23,1.147,NA,NA,1,1,-99,-99
"7617","plant","worm",1,0,10,1,16,0.789,NA,NA,1,1,-99,-99
"7617","nerve","bumper",11,1,11,1,16,1.111,NA,NA,0,1,-99,-99
"7617","find","clown",2,0,12,1,16,0.957,NA,NA,1,1,-99,-99
"7617","chicken","beet",1,0,13,1,8,1.443,NA,NA,1,1,-99,-99
"7617","process","joker",10,1,14,1,13,5.164,NA,NA,1,1,-99,-99
"7617","bleach","ruin",10,1,15,1,9,2.077,NA,NA,1,1,-99,-99
"7617","fan","feature",1,0,16,1,28,1.255,NA,NA,0,1,-99,-99
"7617","pea","bathtub",12,1,17,1,14,1.156,NA,NA,1,1,-99,-99
"7617","bacon","feud",3,0,18,1,12,1.452,NA,NA,0,1,-99,-99
"7617","biology","temper",2,0,19,1,16,0.708,NA,NA,0,1,-99,-99
"7617","caring","skirt",1,0,20,1,19,0.764,NA,NA,0,1,-99,-99
"7617","visit","glove",2,0,21,1,19,1.411,NA,NA,0,1,-99,-99
"7617","port","cinema",2,0,22,1,29,1.329,NA,NA,1,1,-99,-99
"7617","remind","foam",2,0,23,1,16,1.29,NA,NA,0,1,-99,-99
"7617","replace","roach",11,1,24,1,18,1.478,NA,NA,0,1,-99,-99
"7617","shrink","mafia",10,1,25,1,22,1.713,NA,NA,1,1,-99,-99
"7617","want","ascent",10,1,26,1,12,1.02,NA,NA,0,1,-99,-99
"7617","mill","feast",12,1,27,1,13,1.425,NA,NA,1,1,-99,-99
"7617","date","laugh",12,1,28,1,16,2.443,NA,NA,0,1,-99,-99
"7617","grip","beach",12,1,29,1,15,1.277,NA,NA,0,1,-99,-99
"7617","calf","annoy",2,0,30,1,33,1.882,NA,NA,1,1,-99,-99
"7617","capital","figure",3,0,31,1,8,1.356,NA,NA,1,1,-99,-99
"7617","smother","surgery",3,0,32,1,11,2.128,NA,NA,0,1,-99,-99
"7617","knock","otter",12,1,33,1,19,1.342,NA,NA,0,1,-99,-99
"7617","rock","milk",10,1,34,1,14,4.877,NA,NA,1,1,-99,-99
"7617","need","faucet",11,1,35,1,16,1.653,NA,NA,1,1,-99,-99
"7617","fee","chowder",3,0,36,1,18,1.558,NA,NA,1,1,-99,-99
"7617","find","clown",2,0,1,2,30,2.357,NA,NA,1,1,-99,-99
"7617","shrink","mafia",10,1,2,2,30,1.115,NA,NA,1,1,-99,-99
"7617","link","crisis",12,1,3,2,33,3.965,NA,NA,0,1,-99,-99
"7617","remind","foam",2,0,4,2,33,0.675,NA,NA,0,1,-99,-99
"7617","fee","chowder",3,0,5,2,33,1.48,NA,NA,1,1,-99,-99
"7617","visit","glove",2,0,6,2,17,1.382,NA,NA,0,1,-99,-99
"7617","chicken","beet",1,0,7,2,35,2.044,NA,NA,1,1,-99,-99
"7617","bias","sirloin",1,0,8,2,33,1.422,NA,NA,1,1,-99,-99
"7617","need","faucet",11,1,9,2,28,1.453,NA,NA,1,1,-99,-99
"7617","replace","roach",11,1,10,2,20,0.933,NA,NA,0,1,-99,-99
"7617","rock","milk",10,1,11,2,14,1.288,NA,NA,1,1,-99,-99
"7617","prison","loaf",3,0,12,2,27,0.812,NA,NA,1,1,-99,-99
"7617","bullet","walkway",11,1,13,2,27,0.837,NA,NA,0,1,-99,-99
"7617","fan","feature",1,0,14,2,21,1.5,NA,NA,0,1,-99,-99
"7617","smother","surgery",3,0,15,2,18,1.371,NA,NA,0,1,-99,-99
"7617","caring","skirt",1,0,16,2,21,1.478,NA,NA,0,1,-99,-99
"7617","calf","annoy",2,0,17,2,30,1.44,NA,NA,1,1,-99,-99
"7617","anger","decay",1,0,18,2,19,1.66,NA,NA,0,1,-99,-99
"7617","biology","temper",2,0,19,2,19,1.11,NA,NA,0,1,-99,-99
"7617","pork","emperor",10,1,20,2,19,0.82,NA,NA,1,1,-99,-99
"7617","want","ascent",10,1,21,2,23,0.965,NA,NA,0,1,-99,-99
"7617","capital","figure",3,0,22,2,11,1.138,NA,NA,1,1,-99,-99
"7617","port","cinema",2,0,23,2,24,0.861,NA,NA,1,1,-99,-99
"7617","plant","worm",1,0,24,2,20,0.869,NA,NA,1,1,-99,-99
"7617","pea","bathtub",12,1,25,2,17,1.803,NA,NA,1,1,-99,-99
"7617","climax","saucer",11,1,26,2,17,0.933,NA,NA,0,1,-99,-99
"7617","nerve","bumper",11,1,27,2,17,0.979,NA,NA,0,1,-99,-99
"7617","process","joker",10,1,28,2,20,2.071,NA,NA,1,1,-99,-99
"7617","glue","force",11,1,29,2,18,2.349,NA,NA,1,1,-99,-99
"7617","knock","otter",12,1,30,2,18,2.509,NA,NA,0,1,-99,-99
"7617","bleach","ruin",10,1,31,2,17,1.483,NA,NA,1,1,-99,-99
"7617","bacon","feud",3,0,32,2,30,0.9,NA,NA,0,1,-99,-99
"7617","date","laugh",12,1,33,2,23,2.769,NA,NA,0,1,-99,-99
"7617","copy","bedroom",3,0,34,2,22,1.811,NA,NA,0,1,-99,-99
"7617","grip","beach",12,1,35,2,16,1.556,NA,NA,0,1,-99,-99
"7617","mill","feast",12,1,36,2,23,1.165,NA,NA,1,1,-99,-99
"7617","link","crisis",12,1,1,3,20,3.11,1,0.0277777777777778,0,1,0,-99
"7617","bacon","feud",3,0,2,3,16,1.533,2,0.0555555555555556,0,1,0,3.519
"7617","nerve","bumper",11,1,3,3,15,2.076,3,0.0833333333333333,0,1,0,1.24
"7617","caring","skirt",1,0,4,3,16,4.382,4,0.111111111111111,0,1,0,5.631
"7617","capital","figure",3,0,5,3,39,2.009,5,0.138888888888889,1,1,1,2.961
