"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"7409","anger","decay",1,0,11,1,87,1.761,29,0.805555555555556,0,1,0,0.949,"",NA,NA,NA
"7409","fan","feature",1,0,12,1,77,1.916,18,0.5,1,1,1,1.023,"feature",1,NA,9.487
"7409","glue","force",11,1,13,1,80,1.694,36,1,0,1,0,1.006,"",NA,NA,NA
"7409","capital","figure",3,0,14,1,79,1.543,26,0.722222222222222,0,1,0,1.713,"",NA,NA,NA
"7409","mill","feast",12,1,15,1,80,13.095,2,0.0555555555555556,1,1,1,3.781,"fees",0,NA,14.511
"7409","plant","worm",1,0,16,1,80,2.164,16,0.444444444444444,1,1,1,1.025,"worm",1,NA,8.072
"7409","grip","beach",12,1,17,1,76,1.722,15,0.416666666666667,1,1,1,0.949,"hand",0,NA,7.738
"7409","link","crisis",12,1,18,1,75,1.526,4,0.111111111111111,1,1,1,1.142,"crisis",1,NA,5.911
"7409","knock","otter",12,1,19,1,83,3.558,33,0.916666666666667,0,1,0,1,"",NA,NA,NA
"7409","biology","temper",2,0,20,1,80,2.476,32,0.888888888888889,0,1,0,0.94,"",NA,NA,NA
"7409","replace","roach",11,1,21,1,79,1.513,28,0.777777777777778,0,1,0,0.946,"",NA,NA,NA
"7409","copy","bedroom",3,0,22,1,78,2.596,27,0.75,0,1,0,0.983,"",NA,NA,NA
"7409","bullet","walkway",11,1,23,1,81,2.337,35,0.972222222222222,0,1,0,1.014,"",NA,NA,NA
"7409","fee","chowder",3,0,24,1,78,2.093,30,0.833333333333333,0,1,0,5.642,"",NA,NA,NA
"7409","rock","milk",10,1,25,1,75,2.043,24,0.666666666666667,0,1,0,1.015,"",NA,NA,NA
"7409","visit","glove",2,0,26,1,79,2.593,6,0.166666666666667,1,1,1,1.227,"glove",1,NA,7.574
"7409","bias","sirloin",1,0,27,1,76,1.537,13,0.361111111111111,1,1,1,1.555,"sirloin",1,NA,9.501
"7409","shrink","mafia",10,1,28,1,77,2.203,9,0.25,1,1,1,0.91,"mafia",1,NA,6.592
"7409","climax","saucer",11,1,29,1,82,1.543,34,0.944444444444444,0,1,0,0.882,"",NA,NA,NA
"7409","caring","skirt",1,0,30,1,66,2.086,3,0.0833333333333333,1,1,1,3.621,"home",0,NA,6.234
"7409","process","joker",10,1,31,1,79,2.637,11,0.305555555555556,1,1,1,0.831,"joke",0,NA,7.459
"7409","bacon","feud",3,0,32,1,73,15.513,1,0.0277777777777778,1,1,1,-99,"eggxs",0,NA,4.725
"7409","find","clown",2,0,33,1,83,1.62,22,0.611111111111111,0,1,0,1.318,"",NA,NA,NA
"7409","pea","bathtub",12,1,34,1,79,1.914,8,0.222222222222222,1,1,1,1.016,"bathtub",1,NA,13.784
"7409","smother","surgery",3,0,35,1,86,2.133,20,0.555555555555556,0,1,0,1.756,"",NA,NA,NA
"7409","prison","loaf",3,0,36,1,81,1.603,31,0.861111111111111,0,1,0,1.032,"",NA,NA,NA
"7463","chicken","beet",1,0,1,1,42,3.195,36,1,0,1,0,0.687,"",NA,NA,NA
"7463","want","ascent",10,1,2,1,42,1.757,28,0.777777777777778,0,1,0,0.721,"",NA,NA,NA
"7463","anger","decay",1,0,3,1,59,4.639,9,0.25,1,1,1,0.939,"decay",1,NA,21.787
"7463","visit","glove",2,0,4,1,30,1.481,34,0.944444444444444,0,1,0,0.945,"",NA,NA,NA
"7463","grip","beach",12,1,5,1,30,2.833,2,0.0555555555555556,1,1,1,12.555,"?",0,NA,15.005
"7463","date","laugh",12,1,6,1,70,2.04,10,0.277777777777778,1,1,1,1.023,"laugh",1,NA,5.703
"7463","bacon","feud",3,0,7,1,30,2.795,12,0.333333333333333,0,1,0,0.862,"",NA,NA,NA
"7463","bias","sirloin",1,0,8,1,21,3.408,31,0.861111111111111,0,1,0,0.572,"",NA,NA,NA
"7463","nerve","bumper",11,1,9,1,23,1.777,23,0.638888888888889,0,1,0,0.654,"",NA,NA,NA
"7463","link","crisis",12,1,10,1,59,3.504,19,0.527777777777778,1,1,1,1.649,"crisis",1,NA,22.024
"7463","remind","foam",2,0,11,1,32,2.329,30,0.833333333333333,1,1,1,0.99,"?",0,NA,4.855
"7463","fan","feature",1,0,12,1,43,2.106,29,0.805555555555556,1,1,1,0.766,"feature",1,NA,3.7
"7463","rock","milk",10,1,13,1,34,2.668,5,0.138888888888889,0,1,0,0.797,"",NA,NA,NA
"7463","prison","loaf",3,0,14,1,69,1.898,21,0.583333333333333,1,1,1,0.588,"loaf",1,NA,3.728
"7463","bullet","walkway",11,1,15,1,32,1.312,33,0.916666666666667,0,1,0,0.57,"",NA,NA,NA
"7463","pork","emperor",10,1,16,1,25,2.794,24,0.666666666666667,0,1,0,0.766,"",NA,NA,NA
"7463","shrink","mafia",10,1,17,1,28,1.705,32,0.888888888888889,0,1,0,1.962,"",NA,NA,NA
"7463","plant","worm",1,0,18,1,68,1.265,13,0.361111111111111,1,1,1,2.193,"worm",1,NA,3.993
"7463","capital","figure",3,0,19,1,55,1.618,18,0.5,1,1,1,0.599,"figure",1,NA,4.466
"7463","replace","roach",11,1,20,1,59,1.738,17,0.472222222222222,0,1,0,0.639,"",NA,NA,NA
"7463","fee","chowder",3,0,21,1,33,2.706,14,0.388888888888889,1,1,1,0.864,"?",0,NA,4.943
"7463","copy","bedroom",3,0,22,1,39,2.851,3,0.0833333333333333,1,1,1,3.722,"bedroom",1,NA,6.185
"7463","mill","feast",12,1,23,1,35,1.617,11,0.305555555555556,0,1,0,0.864,"",NA,NA,NA
"7463","find","clown",2,0,24,1,40,1.634,35,0.972222222222222,0,1,0,1.103,"",NA,NA,NA
"7463","calf","annoy",2,0,25,1,34,1.737,27,0.75,1,1,1,1.041,"angry",0,NA,22.99
"7463","climax","saucer",11,1,26,1,30,1.626,26,0.722222222222222,0,1,0,0.749,"",NA,NA,NA
"7463","port","cinema",2,0,27,1,29,2.731,4,0.111111111111111,0,1,0,0.717,"",NA,NA,NA
"7463","smother","surgery",3,0,28,1,54,1.41,8,0.222222222222222,1,1,1,0.767,"chicken",0,NA,4.699
"7463","need","faucet",11,1,29,1,24,1.45,20,0.555555555555556,0,1,0,0.831,"",NA,NA,NA
"7463","caring","skirt",1,0,30,1,40,2.289,7,0.194444444444444,1,1,1,0.944,"find",0,NA,33.388
"7463","knock","otter",12,1,31,1,29,1.857,15,0.416666666666667,0,1,0,3.305,"",NA,NA,NA
"7463","bleach","ruin",10,1,32,1,58,1.8,16,0.444444444444444,1,1,1,0.749,"ruin",1,NA,4.125
"7463","process","joker",10,1,33,1,26,7.351,1,0.0277777777777778,1,1,1,-99,"need",0,NA,18.014
"7463","biology","temper",2,0,34,1,30,1.767,22,0.611111111111111,1,1,1,0.895,"temper",1,NA,5.137
"7463","glue","force",11,1,35,1,57,3.797,6,0.166666666666667,1,1,1,1.248,"force",1,NA,3.1
"7463","pea","bathtub",12,1,36,1,38,2.114,25,0.694444444444444,0,1,0,2.92,"",NA,NA,NA
"7523","mill","feast",12,1,1,1,31,2.992,15,0.416666666666667,1,1,1,1.26,"feast",1,NA,3.01
"7523","chicken","beet",1,0,2,1,36,2.181,30,0.833333333333333,0,1,0,1.111,"",NA,NA,NA
"7523","remind","foam",2,0,3,1,9,2.361,21,0.583333333333333,1,1,1,0.979,"roach",0,NA,8.276
"7523","smother","surgery",3,0,4,1,35,2.084,24,0.666666666666667,0,1,0,1.12,"",NA,NA,NA
"7523","knock","otter",12,1,5,1,33,2.324,27,0.75,1,1,1,0.981,"otter",1,NA,4.536
"7523","plant","worm",1,0,6,1,56,2.167,7,0.194444444444444,1,1,1,1.319,"worm",1,NA,6.704
"7523","find","clown",2,0,7,1,10,2.267,10,0.277777777777778,0,1,0,1.099,"",NA,NA,NA
"7523","need","faucet",11,1,8,1,15,1.807,35,0.972222222222222,1,1,1,0.962,"ascent",0,NA,12.958
"7523","biology","temper",2,0,9,1,17,1.944,16,0.444444444444444,0,1,0,1.179,"",NA,NA,NA
"7523","fan","feature",1,0,10,1,41,2.184,25,0.694444444444444,1,1,1,1.031,"feature",1,NA,4.07
"7523","bias","sirloin",1,0,11,1,9,2.419,6,0.166666666666667,0,1,0,1.682,"",NA,NA,NA
"7523","process","joker",10,1,12,1,13,2.264,8,0.222222222222222,0,1,0,1.081,"",NA,NA,NA
"7523","copy","bedroom",3,0,13,1,28,1.851,12,0.333333333333333,0,1,0,1.179,"",NA,NA,NA
"7523","climax","saucer",11,1,14,1,12,2.154,33,0.916666666666667,1,1,1,1,"saucer",1,NA,3.308
"7523","link","crisis",12,1,15,1,23,4.924,2,0.0555555555555556,0,1,0,4.368,"",NA,NA,NA
"7523","bleach","ruin",10,1,16,1,36,1.455,36,1,0,1,0,1.699,"",NA,NA,NA
"7523","date","laugh",12,1,17,1,71,1.9,11,0.305555555555556,1,1,1,1.01,"laugh",1,NA,7.21
"7523","prison","loaf",3,0,18,1,23,2.15,23,0.638888888888889,1,1,1,1.135,"loaf",1,NA,5.837
"7523","nerve","bumper",11,1,19,1,19,2.787,31,0.861111111111111,1,1,1,0.923,"SKIP",0,NA,16.492
"7523","rock","milk",10,1,20,1,17,3.116,22,0.611111111111111,0,1,0,1.32,"",NA,NA,NA
"7523","bullet","walkway",11,1,21,1,15,2.167,20,0.555555555555556,0,1,0,1.231,"",NA,NA,NA
"7523","grip","beach",12,1,22,1,9,2.304,13,0.361111111111111,1,1,1,0.98,"tackle",0,NA,8.856
"7523","replace","roach",11,1,23,1,1,2.859,34,0.944444444444444,0,1,0,0.938,"",NA,NA,NA
"7523","visit","glove",2,0,24,1,21,1.626,26,0.722222222222222,0,1,0,0.974,"",NA,NA,NA
"7523","port","cinema",2,0,25,1,76,2.635,14,0.388888888888889,0,1,0,1.428,"",NA,NA,NA
"7523","capital","figure",3,0,26,1,41,1.756,29,0.805555555555556,1,1,1,1.17,"figure",1,NA,3.099
"7523","fee","chowder",3,0,27,1,10,2.666,32,0.888888888888889,0,1,0,1.589,"",NA,NA,NA
"7523","caring","skirt",1,0,28,1,11,4.226,18,0.5,0,1,0,1.838,"",NA,NA,NA
"7523","shrink","mafia",10,1,29,1,57,1.915,28,0.777777777777778,0,1,0,1.032,"",NA,NA,NA
"7523","want","ascent",10,1,30,1,28,2.249,17,0.472222222222222,1,1,1,1.009,"ascent",1,NA,6.68
"7523","bacon","feud",3,0,31,1,22,2.464,9,0.25,1,1,1,1.04,"feud",1,NA,3.41
"7523","anger","decay",1,0,32,1,12,2.677,4,0.111111111111111,0,1,0,1.712,"",NA,NA,NA
"7523","calf","annoy",2,0,33,1,21,3.245,3,0.0833333333333333,1,1,1,1.413,"annoy",1,NA,2.948
"7523","pork","emperor",10,1,34,1,19,2.351,5,0.138888888888889,1,1,1,1.086,"beans",0,NA,6.856
"7523","pea","bathtub",12,1,35,1,14,2.189,19,0.527777777777778,1,1,1,1.001,"bathtub",1,NA,4.344
"7523","glue","force",11,1,36,1,26,4.525,1,0.0277777777777778,1,1,1,-99,"firm",0,NA,4.358
"7617","capital","figure",3,0,1,1,39,2.009,5,0.138888888888889,1,1,1,2.961,"figure",1,NA,4.367
"7617","prison","loaf",3,0,2,1,45,2.077,19,0.527777777777778,1,1,1,1.04,"loaf",1,NA,2.712
"7617","pork","emperor",10,1,3,1,46,1.429,18,0.5,1,1,1,1.12,"emperor",1,NA,4.296
"7617","bacon","feud",3,0,4,1,16,1.533,2,0.0555555555555556,0,1,0,3.519,"",NA,NA,NA
"7617","pea","bathtub",12,1,5,1,11,1.456,36,1,1,1,1,0.808,"shower",0,NA,9.066
"7617","mill","feast",12,1,6,1,36,1.765,21,0.583333333333333,1,1,1,0.759,"feast",1,NA,7.927
"7617","grip","beach",12,1,7,1,26,1.451,29,0.805555555555556,0,1,0,0.967,"",NA,NA,NA
"7617","knock","otter",12,1,8,1,13,1.352,15,0.416666666666667,0,1,0,0.819,"",NA,NA,NA
"7617","plant","worm",1,0,9,1,46,1.425,16,0.444444444444444,1,1,1,1.003,"worm",1,NA,3.278
"7617","visit","glove",2,0,10,1,15,1.71,7,0.194444444444444,0,1,0,1.851,"",NA,NA,NA
"7617","bias","sirloin",1,0,11,1,42,1.312,26,0.722222222222222,1,1,1,0.963,"sirloin",1,NA,3.906
"7617","process","joker",10,1,12,1,24,1.964,31,0.861111111111111,1,1,1,5.735,"server",0,NA,8.55
"7617","glue","force",11,1,13,1,10,1.213,35,0.972222222222222,1,1,1,0.864,"stick",0,NA,3.296
"7617","bleach","ruin",10,1,14,1,15,1.029,32,0.888888888888889,1,1,1,0.766,"otter",0,NA,2.951
"7617","anger","decay",1,0,15,1,20,1.916,17,0.472222222222222,0,1,0,1.227,"",NA,NA,NA
"7617","copy","bedroom",3,0,16,1,23,0.922,24,0.666666666666667,0,1,0,0.9,"",NA,NA,NA
"7617","fee","chowder",3,0,17,1,34,1.627,8,0.222222222222222,1,1,1,1.039,"SKIP",0,NA,9.689
"7617","port","cinema",2,0,18,1,12,1.3,34,0.944444444444444,1,1,1,0.716,"SKIP",0,NA,13.672
"7617","chicken","beet",1,0,19,1,41,1.27,10,0.277777777777778,1,1,1,0.911,"beet",1,NA,7.895
"7617","rock","milk",10,1,20,1,23,1.404,30,0.833333333333333,1,1,1,0.871,"port",0,NA,3.147
"7617","smother","surgery",3,0,21,1,19,1.32,14,0.388888888888889,0,1,0,0.803,"",NA,NA,NA
"7617","shrink","mafia",10,1,22,1,45,1.494,20,0.555555555555556,1,1,1,0.967,"SKIP",0,NA,7.111
"7617","need","faucet",11,1,23,1,19,1.183,33,0.916666666666667,1,1,1,0.816,"SKIP",0,NA,3.847
"7617","biology","temper",2,0,24,1,14,1.56,12,0.333333333333333,0,1,0,0.681,"",NA,NA,NA
"7617","link","crisis",12,1,25,1,20,3.11,1,0.0277777777777778,0,1,0,-99,"",NA,NA,NA
"7617","bullet","walkway",11,1,26,1,22,1.355,11,0.305555555555556,0,1,0,1.111,"",NA,NA,NA
"7617","find","clown",2,0,27,1,39,1.215,13,0.361111111111111,1,1,1,1.211,"SKIP",0,NA,3.312
"7617","replace","roach",11,1,28,1,28,2.615,6,0.166666666666667,0,1,0,1.123,"",NA,NA,NA
"7617","remind","foam",2,0,29,1,10,1.56,22,0.611111111111111,0,1,0,0.872,"",NA,NA,NA
"7617","date","laugh",12,1,30,1,16,1.394,23,0.638888888888889,0,1,0,1.131,"",NA,NA,NA
"7617","fan","feature",1,0,31,1,26,1.372,9,0.25,0,1,0,0.791,"",NA,NA,NA
"7617","want","ascent",10,1,32,1,16,1.425,25,0.694444444444444,0,1,0,0.675,"",NA,NA,NA
"7617","nerve","bumper",11,1,33,1,15,2.076,3,0.0833333333333333,0,1,0,1.24,"",NA,NA,NA
"7617","calf","annoy",2,0,34,1,43,1.325,28,0.777777777777778,1,1,1,0.703,"annoy",1,NA,6.24
"7617","caring","skirt",1,0,35,1,16,4.382,4,0.111111111111111,0,1,0,5.631,"",NA,NA,NA
"7617","climax","saucer",11,1,36,1,22,1.325,27,0.75,0,1,0,0.979,"",NA,NA,NA
"7642","biology","temper",2,0,1,1,69,2.469,9,0.25,0,0,1,1.931,"",NA,NA,NA
"7642","replace","roach",11,1,2,1,30,2.943,19,0.527777777777778,1,0,0,2.033,"helo",0,NA,22.453
"7642","shrink","mafia",10,1,3,1,63,1.871,34,0.944444444444444,1,0,0,0.926,"glovr",0,NA,19.299
"7642","glue","force",11,1,4,1,81,3.149,6,0.166666666666667,0,0,1,1.571,"",NA,NA,NA
"7642","plant","worm",1,0,5,1,79,1.883,12,0.333333333333333,0,0,1,8.379,"",NA,NA,NA
"7642","fan","feature",1,0,6,1,67,2.095,29,0.805555555555556,1,0,0,1.138,"beach",0,NA,9.546
"7642","nerve","bumper",11,1,7,1,20,1.964,26,0.722222222222222,1,0,0,1.25,"chowder",0,NA,7.808
"7642","grip","beach",12,1,8,1,21,1.613,28,0.777777777777778,1,0,0,1.314,"force",0,NA,6.373
"7642","date","laugh",12,1,9,1,78,2.078,11,0.305555555555556,0,0,1,1.713,"",NA,NA,NA
"7642","want","ascent",10,1,10,1,19,5.648,10,0.277777777777778,1,0,0,1.505,"need",0,NA,15.75
"7642","prison","loaf",3,0,11,1,54,6.475,22,0.611111111111111,0,0,1,1.087,"",NA,NA,NA
"7642","bacon","feud",3,0,12,1,81,2.111,20,0.555555555555556,0,0,1,1.521,"",NA,NA,NA
"7642","bleach","ruin",10,1,13,1,94,11.471,18,0.5,0,0,1,1.506,"",NA,NA,NA
"7642","visit","glove",2,0,14,1,85,5.852,5,0.138888888888889,0,0,1,1.768,"",NA,NA,NA
"7642","fee","chowder",3,0,15,1,71,21.187,4,0.111111111111111,0,0,1,3.163,"",NA,NA,NA
"7642","climax","saucer",11,1,16,1,33,1.87,36,1,1,0,0,1.167,"saucer",1,NA,9.094
"7642","anger","decay",1,0,17,1,66,2.136,24,0.666666666666667,1,0,0,1.652,"yesterday",0,NA,16.251
"7642","caring","skirt",1,0,18,1,67,1.499,35,0.972222222222222,1,0,0,1.122,"home",0,NA,6.949
"7642","find","clown",2,0,19,1,28,5.883,1,0.0277777777777778,1,0,0,-99,"saucer",0,NA,7.735
"7642","mill","feast",12,1,20,1,69,12.161,8,0.222222222222222,0,0,1,8.136,"",NA,NA,NA
"7642","pea","bathtub",12,1,21,1,85,1.943,30,0.833333333333333,1,0,0,1.042,"nothing",0,NA,16.531
"7642","process","joker",10,1,22,1,63,1.838,25,0.694444444444444,1,0,0,2.604,"bacon",0,NA,14.824
"7642","bias","sirloin",1,0,23,1,79,1.976,7,0.194444444444444,0,0,1,8.851,"",NA,NA,NA
"7642","knock","otter",12,1,24,1,63,2.183,27,0.75,1,0,0,1.042,"leaf",0,NA,14.009
"7642","smother","surgery",3,0,25,1,74,5.494,15,0.416666666666667,0,0,1,1.298,"",NA,NA,NA
"7642","port","cinema",2,0,26,1,74,12.267,16,0.444444444444444,0,0,1,1.586,"",NA,NA,NA
"7642","remind","foam",2,0,27,1,28,1.871,3,0.0833333333333333,1,0,0,1.793,"worm",0,NA,11.074
"7642","pork","emperor",10,1,28,1,75,1.73,17,0.472222222222222,0,0,1,2.505,"",NA,NA,NA
"7642","bullet","walkway",11,1,29,1,75,5.495,13,0.361111111111111,0,0,1,1.346,"",NA,NA,NA
"7642","chicken","beet",1,0,30,1,75,3.762,2,0.0555555555555556,0,0,1,4.687,"",NA,NA,NA
"7642","rock","milk",10,1,31,1,16,8.616,14,0.388888888888889,1,0,0,2.364,"sissor",0,NA,16.934
"7642","need","faucet",11,1,32,1,26,10.609,23,0.638888888888889,0,0,1,1.241,"",NA,NA,NA
"7642","capital","figure",3,0,33,1,63,1.797,32,0.888888888888889,1,0,0,0.993,"temper",0,NA,15.887
"7642","link","crisis",12,1,34,1,28,2.521,33,0.916666666666667,1,0,0,1.138,"force",0,NA,8.801
"7642","calf","annoy",2,0,35,1,76,1.758,31,0.861111111111111,1,0,0,1.263,"worry",0,NA,10.179
"7642","copy","bedroom",3,0,36,1,71,11.527,21,0.583333333333333,0,0,1,3.235,"",NA,NA,NA
"7708","shrink","mafia",10,1,1,1,95,3.86,11,0.305555555555556,0,0,1,4.616,"",NA,NA,NA
"7708","chicken","beet",1,0,2,1,71,3.965,28,0.777777777777778,1,0,0,2.392,"beet",1,NA,8.667
"7708","visit","glove",2,0,3,1,57,6.995,6,0.166666666666667,0,0,1,1.591,"",NA,NA,NA
"7708","glue","force",11,1,4,1,89,4.349,4,0.111111111111111,0,0,1,6.016,"",NA,NA,NA
"7708","want","ascent",10,1,5,1,83,2.237,36,1,1,0,0,1.184,"ascend ",0,NA,9.54
"7708","pork","emperor",10,1,6,1,96,3.22,10,0.277777777777778,0,0,1,1.495,"",NA,NA,NA
"7708","fee","chowder",3,0,7,1,62,6.188,32,0.888888888888889,1,0,0,1.327,"want",0,NA,24.029
"7708","grip","beach",12,1,8,1,71,28.876,9,0.25,0,0,1,1.391,"",NA,NA,NA
"7708","anger","decay",1,0,9,1,48,49.308,24,0.666666666666667,1,0,0,1.64,"joker",0,NA,25.894
"7708","bullet","walkway",11,1,10,1,84,2.492,8,0.222222222222222,0,0,1,1.135,"",NA,NA,NA
"7708","smother","surgery",3,0,11,1,70,1.954,22,0.611111111111111,1,0,0,1.496,"surgery ",0,NA,6.782
"7708","port","cinema",2,0,12,1,89,2.341,29,0.805555555555556,1,0,0,1.232,"cinema ",0,NA,6.095
"7708","mill","feast",12,1,13,1,90,2.931,13,0.361111111111111,0,0,1,23.992,"",NA,NA,NA
"7708","replace","roach",11,1,14,1,90,2.108,30,0.833333333333333,1,0,0,1.136,"roach",1,NA,5.158
"7708","capital","figure",3,0,15,1,44,8.548,12,0.333333333333333,0,0,1,7.567,"",NA,NA,NA
"7708","plant","worm",1,0,16,1,55,2.012,34,0.944444444444444,1,0,0,2.152,"pea",0,NA,17.526
"7708","knock","otter",12,1,17,1,76,5.004,21,0.583333333333333,1,0,0,12.247,"seal",0,NA,29.608
"7708","remind","foam",2,0,18,1,48,2.939,23,0.638888888888889,1,0,0,1.455,"date",0,NA,11.2
"7708","calf","annoy",2,0,19,1,56,2.476,25,0.694444444444444,1,0,0,1.312,"otter",0,NA,10.128
"7708","rock","milk",10,1,20,1,85,5.219,5,0.138888888888889,0,0,1,1.823,"",NA,NA,NA
"7708","link","crisis",12,1,21,1,61,24.06,26,0.722222222222222,1,0,0,1.12,"beach",0,NA,20.542
"7708","prison","loaf",3,0,22,1,63,11.068,3,0.0833333333333333,0,0,1,3.639,"",NA,NA,NA
"7708","process","joker",10,1,23,1,76,2.827,35,0.972222222222222,1,0,0,1.144,"knee",0,NA,14.495
"7708","biology","temper",2,0,24,1,46,8.884,18,0.5,0,0,1,17.968,"",NA,NA,NA
"7708","date","laugh",12,1,25,1,77,442.571,27,0.75,1,0,0,1.239,"laugh",1,NA,8.869
"7708","need","faucet",11,1,26,1,88,20.867,19,0.527777777777778,1,0,0,1.144,"grip",0,NA,12.08
"7708","find","clown",2,0,27,1,61,4.859,17,0.472222222222222,0,0,1,1.711,"",NA,NA,NA
"7708","nerve","bumper",11,1,28,1,57,2.349,31,0.861111111111111,1,0,0,1.728,"walkway",0,NA,13.998
"7708","bacon","feud",3,0,29,1,75,1.622,33,0.916666666666667,1,0,0,1.2,"fued",0,NA,8.887
"7708","fan","feature",1,0,30,1,94,31.614,16,0.444444444444444,0,0,1,1.416,"",NA,NA,NA
"7708","bias","sirloin",1,0,31,1,50,3.387,14,0.388888888888889,0,0,1,1.071,"",NA,NA,NA
"7708","bleach","ruin",10,1,32,1,85,3.515,2,0.0555555555555556,0,0,1,6.199,"",NA,NA,NA
"7708","caring","skirt",1,0,33,1,78,2.652,20,0.555555555555556,1,0,0,2.063,"process",0,NA,10.429
"7708","climax","saucer",11,1,34,1,91,6.674,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA
"7708","copy","bedroom",3,0,35,1,65,3.499,15,0.416666666666667,0,0,1,19.96,"",NA,NA,NA
"7708","pea","bathtub",12,1,36,1,96,1.659,7,0.194444444444444,0,0,1,0.879,"",NA,NA,NA
"7806","chicken","beet",1,0,1,1,53,2.878,8,0.222222222222222,0,0,1,1.711,"",NA,NA,NA
"7806","rock","milk",10,1,2,1,61,1.951,12,0.333333333333333,1,0,0,0.783,"skip",0,NA,3.002
"7806","find","clown",2,0,3,1,65,1.461,35,0.972222222222222,0,0,1,0.541,"",NA,NA,NA
"7806","visit","glove",2,0,4,1,32,2.415,11,0.305555555555556,0,0,1,0.844,"",NA,NA,NA
"7806","fee","chowder",3,0,5,1,50,1.983,26,0.722222222222222,0,0,1,0.92,"",NA,NA,NA
"7806","bullet","walkway",11,1,6,1,28,1.181,33,0.916666666666667,1,0,0,0.649,"skip",0,NA,2.02
"7806","pea","bathtub",12,1,7,1,52,4.075,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA
"7806","bias","sirloin",1,0,8,1,66,1.569,34,0.944444444444444,0,0,1,0.515,"",NA,NA,NA
"7806","date","laugh",12,1,9,1,87,1.998,23,0.638888888888889,1,0,0,1.045,"skip",0,NA,1.628
"7806","smother","surgery",3,0,10,1,29,3.924,19,0.527777777777778,0,0,1,0.879,"",NA,NA,NA
"7806","calf","annoy",2,0,11,1,26,2.768,9,0.25,1,0,0,1.551,"skip",0,NA,3.372
"7806","shrink","mafia",10,1,12,1,38,6.39,10,0.277777777777778,1,0,0,1.807,"skip",0,NA,2.191
"7806","grip","beach",12,1,13,1,55,4.103,4,0.111111111111111,0,0,1,1.836,"",NA,NA,NA
"7806","prison","loaf",3,0,14,1,36,3.215,27,0.75,0,0,1,0.931,"",NA,NA,NA
"7806","bacon","feud",3,0,15,1,13,5.053,2,0.0555555555555556,1,0,0,7.437,"anger",0,NA,8.061
"7806","knock","otter",12,1,16,1,42,1.298,32,0.888888888888889,1,0,0,0.529,"skip",0,NA,3.533
"7806","process","joker",10,1,17,1,40,4.408,21,0.583333333333333,1,0,0,1.784,"skip",0,NA,7.88
"7806","nerve","bumper",11,1,18,1,44,3.729,3,0.0833333333333333,1,0,0,0.975,"skip",0,NA,6.868
"7806","mill","feast",12,1,19,1,54,2.602,24,0.666666666666667,1,0,0,0.573,"feast",1,NA,3.357
"7806","biology","temper",2,0,20,1,53,1.956,25,0.694444444444444,0,0,1,0.96,"",NA,NA,NA
"7806","copy","bedroom",3,0,21,1,48,3.085,5,0.138888888888889,0,0,1,4.911,"",NA,NA,NA
"7806","bleach","ruin",10,1,22,1,76,2.444,20,0.555555555555556,1,0,0,1.563,"ruin",1,NA,7.848
"7806","fan","feature",1,0,23,1,40,2.624,16,0.444444444444444,0,0,1,1.368,"",NA,NA,NA
"7806","replace","roach",11,1,24,1,31,2.486,6,0.166666666666667,0,0,1,2.444,"",NA,NA,NA
"7806","caring","skirt",1,0,25,1,38,6.235,15,0.416666666666667,0,0,1,0.754,"",NA,NA,NA
"7806","climax","saucer",11,1,26,1,37,2.353,28,0.777777777777778,1,0,0,1.297,"skip",0,NA,1.762
"7806","pork","emperor",10,1,27,1,37,3.816,14,0.388888888888889,1,0,0,0.767,"skip",0,NA,1.743
"7806","need","faucet",11,1,28,1,44,1.549,29,0.805555555555556,1,0,0,0.571,"faucet",1,NA,3.968
"7806","want","ascent",10,1,29,1,26,4.558,7,0.194444444444444,1,0,0,1.071,"skip",0,NA,2.047
"7806","remind","foam",2,0,30,1,30,1.832,18,0.5,0,0,1,0.809,"",NA,NA,NA
"7806","capital","figure",3,0,31,1,53,1.445,30,0.833333333333333,0,0,1,1.374,"",NA,NA,NA
"7806","link","crisis",12,1,32,1,22,1.507,31,0.861111111111111,1,0,0,0.768,"skip",0,NA,1.797
"7806","plant","worm",1,0,33,1,79,1.819,17,0.472222222222222,0,0,1,0.619,"",NA,NA,NA
"7806","glue","force",11,1,34,1,24,1.684,36,1,1,0,0,0.55,"skip",0,NA,1.996
"7806","port","cinema",2,0,35,1,38,2.77,13,0.361111111111111,0,0,1,1.195,"",NA,NA,NA
"7806","anger","decay",1,0,36,1,41,2.15,22,0.611111111111111,1,0,0,0.615,"skip",0,NA,1.659
"7826","bleach","ruin",10,1,1,1,58,4.245,24,0.666666666666667,0,0,1,0.639,"",NA,NA,NA
"7826","visit","glove",2,0,2,1,45,3.115,15,0.416666666666667,0,0,1,0.695,"",NA,NA,NA
"7826","find","clown",2,0,3,1,17,1.348,21,0.583333333333333,1,0,0,0.726,"saucer",0,NA,5.43
"7826","capital","figure",3,0,4,1,24,7.684,1,0.0277777777777778,1,0,0,-99,"feature",0,NA,6.895
"7826","shrink","mafia",10,1,5,1,56,2.022,10,0.277777777777778,0,0,1,0.599,"",NA,NA,NA
