"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"9395","nerve","bumper",31,1,29,3.199,13,0.325,1,0,0,0.659,"bumper",1,NA,7.081
"9395","pea","bathtub",32,1,83,3.687,35,0.875,1,1,1,0.734,"bathtub",1,NA,5.579
"9395","shrink","mafia",33,1,72,5.083,24,0.6,0,0,1,0.65,"",NA,NA,NA
"9395","remind","foam",34,1,16,4.495,3,0.075,0,1,0,0.867,"",NA,NA,NA
"9395","climax","saucer",35,1,24,3.683,7,0.175,0,1,0,0.703,"",NA,NA,NA
"9395","bacon","feud",36,1,81,2.73,31,0.775,1,1,1,0.641,"grid",0,NA,7.634
"9395","visit","glove",37,1,17,3.202,4,0.1,0,1,0,0.592,"",NA,NA,NA
"9395","rock","milk",38,1,25,2.79,8,0.2,0,1,0,0.711,"",NA,NA,NA
"9395","grip","beach",39,1,75,2.443,28,0.7,0,0,1,0.736,"",NA,NA,NA
"9395","capital","figure",40,1,31,3.172,15,0.375,1,0,0,1.014,"skip",0,NA,5.04
"9395","want","ascent",1,2,71,3.464,23,0.575,0,0,1,0.638,"",NA,NA,NA
"9395","bleach","ruin",2,2,87,3.835,39,0.975,1,1,1,1.294,"ruin",1,NA,6.026
"9395","shrink","mafia",3,2,72,5.083,24,0.6,0,0,1,0.65,"",NA,NA,NA
"9395","banner","glide",4,2,12,2.347,1,0.025,0,1,0,0.726,"",NA,NA,NA
"9395","replace","roach",5,2,32,2.534,17,0.425,1,0,0,0.784,"skip",0,NA,5.315
"9395","pork","emperor",6,2,83,4.564,36,0.9,1,1,1,0.73,"grip",0,NA,6.363
"9395","fan","feature",7,2,82,2.452,33,0.825,1,1,1,0.542,"feature",1,NA,5.879
"9395","plant","worm",8,2,30,2.602,14,0.35,1,0,0,0.949,"skip",0,NA,7.354
"9395","chicken","beet",9,2,68,2.519,22,0.55,0,0,1,1.536,"",NA,NA,NA
"9395","copy","bedroom",10,2,28,8.021,12,0.3,1,0,0,13.102,"replace",0,NA,5.137
"9395","remind","foam",11,2,16,4.495,3,0.075,0,1,0,0.867,"",NA,NA,NA
"9395","smother","surgery",12,2,87,2.57,40,1,1,1,1,1.039,"surgery",1,NA,4.493
"9395","knock","otter",13,2,73,2.774,27,0.675,0,0,1,0.727,"",NA,NA,NA
"9395","glue","force",14,2,83,3.033,34,0.85,1,1,1,1.46,"force",1,NA,3.416
"9395","date","laugh",15,2,73,8.029,25,0.625,1,0,0,5.808,"hold",0,NA,3.696
"9395","collect","loyalty",16,2,65,4.016,20,0.5,0,0,1,0.761,"",NA,NA,NA
"9395","pea","bathtub",17,2,83,3.687,35,0.875,1,1,1,0.734,"bathtub",1,NA,3.79
"9395","link","crisis",18,2,27,3.807,11,0.275,1,0,0,1.122,"skip",0,NA,7.332
"9395","prison","loaf",19,2,84,3.571,38,0.95,1,1,1,0.667,"loaf",1,NA,3.379
"9395","bacon","feud",20,2,81,2.73,31,0.775,1,1,1,0.641,"emperor",0,NA,5.879
"9395","risk","zero",21,2,24,3.696,6,0.15,0,1,0,1.659,"",NA,NA,NA
"9395","process","joker",22,2,26,2.52,9,0.225,0,1,0,0.93,"",NA,NA,NA
"9395","fee","chowder",23,2,20,2.838,5,0.125,0,1,0,0.651,"",NA,NA,NA
"9395","port","cinema",24,2,81,2.41,32,0.8,1,1,1,0.659,"recall",0,NA,5.358
"9395","climax","saucer",25,2,24,3.683,7,0.175,0,1,0,0.703,"",NA,NA,NA
"9395","bias","sirloin",26,2,26,3.33,10,0.25,0,1,0,0.715,"",NA,NA,NA
"9395","mill","feast",27,2,78,3.043,29,0.725,0,0,1,0.852,"",NA,NA,NA
"9395","visit","glove",28,2,17,3.202,4,0.1,0,1,0,0.592,"",NA,NA,NA
"9395","nerve","bumper",29,2,29,3.199,13,0.325,1,0,0,0.659,"decay",0,NA,5.696
"9395","rock","milk",30,2,25,2.79,8,0.2,0,1,0,0.711,"",NA,NA,NA
"9395","find","clown",31,2,39,2.208,19,0.475,1,0,0,0.695,"want",0,NA,8.423
"9395","anger","decay",32,2,73,3.843,26,0.65,0,0,1,0.626,"",NA,NA,NA
"9395","capital","figure",33,2,31,3.172,15,0.375,1,0,0,1.014,"punishment",0,NA,6.362
"9395","biology","temper",34,2,81,4.676,30,0.75,0,0,1,0.762,"",NA,NA,NA
"9395","caring","skirt",35,2,65,1.758,21,0.525,0,0,1,0.849,"",NA,NA,NA
"9395","calf","annoy",36,2,15,3.811,2,0.05,0,1,0,0.942,"",NA,NA,NA
"9395","forest","knob",37,2,83,2.688,37,0.925,1,1,1,0.623,"knob",1,NA,5.37
"9395","bullet","walkway",38,2,33,2.511,18,0.45,1,0,0,0.71,"skip",0,NA,7.263
"9395","grip","beach",39,2,75,2.443,28,0.7,0,0,1,0.736,"",NA,NA,NA
"9395","need","faucet",40,2,32,3.058,16,0.4,1,0,0,0.651,"want",0,NA,4.751
"9395","caring","skirt",1,3,65,1.758,21,0.525,0,0,1,0.849,"",NA,NA,NA
"9395","bias","sirloin",2,3,26,3.33,10,0.25,0,1,0,0.715,"",NA,NA,NA
"9395","visit","glove",3,3,17,3.202,4,0.1,0,1,0,0.592,"",NA,NA,NA
"9395","banner","glide",4,3,12,2.347,1,0.025,0,1,0,0.726,"",NA,NA,NA
"9395","remind","foam",5,3,16,4.495,3,0.075,0,1,0,0.867,"",NA,NA,NA
"9395","grip","beach",6,3,75,2.443,28,0.7,0,0,1,0.736,"",NA,NA,NA
"9395","chicken","beet",7,3,68,2.519,22,0.55,0,0,1,1.536,"",NA,NA,NA
"9395","glue","force",8,3,83,3.033,34,0.85,1,1,1,1.46,"force",1,NA,8.812
"9395","prison","loaf",9,3,84,3.571,38,0.95,1,1,1,0.667,"loaf",1,NA,5.439
"9395","biology","temper",10,3,81,4.676,30,0.75,0,0,1,0.762,"",NA,NA,NA
"9395","find","clown",11,3,39,2.208,19,0.475,1,0,0,0.695,"replace",0,NA,6.354
"9395","process","joker",12,3,26,2.52,9,0.225,0,1,0,0.93,"",NA,NA,NA
"9395","need","faucet",13,3,32,3.058,16,0.4,1,0,0,0.651,"skip",0,NA,7.786
"9395","climax","saucer",14,3,24,3.683,7,0.175,0,1,0,0.703,"",NA,NA,NA
"9395","nerve","bumper",15,3,29,3.199,13,0.325,1,0,0,0.659,"bumper",1,NA,5.697
"9395","bullet","walkway",16,3,33,2.511,18,0.45,1,0,0,0.71,"skip",0,NA,8.18
"9395","link","crisis",17,3,27,3.807,11,0.275,1,0,0,1.122,"skip",0,NA,7.347
"9395","mill","feast",18,3,78,3.043,29,0.725,0,0,1,0.852,"",NA,NA,NA
"9395","fee","chowder",19,3,20,2.838,5,0.125,0,1,0,0.651,"",NA,NA,NA
"9395","rock","milk",20,3,25,2.79,8,0.2,0,1,0,0.711,"",NA,NA,NA
"9395","pea","bathtub",21,3,83,3.687,35,0.875,1,1,1,0.734,"bathtub",1,NA,4.985
"9395","fan","feature",22,3,82,2.452,33,0.825,1,1,1,0.542,"feature",1,NA,5.635
"9395","plant","worm",23,3,30,2.602,14,0.35,1,0,0,0.949,"tree",0,NA,6.936
"9395","pork","emperor",24,3,83,4.564,36,0.9,1,1,1,0.73,"emperor",1,NA,4.471
"9395","forest","knob",25,3,83,2.688,37,0.925,1,1,1,0.623,"knob",1,NA,3.707
"9395","date","laugh",26,3,73,8.029,25,0.625,1,0,0,5.808,"hold",0,NA,4.383
"9395","smother","surgery",27,3,87,2.57,40,1,1,1,1,1.039,"surgery",1,NA,4.035
"9395","copy","bedroom",28,3,28,8.021,12,0.3,1,0,0,13.102,"skip",0,NA,5.279
"9395","shrink","mafia",29,3,72,5.083,24,0.6,0,0,1,0.65,"",NA,NA,NA
"9395","replace","roach",30,3,32,2.534,17,0.425,1,0,0,0.784,"skip",0,NA,4.2
"9395","port","cinema",31,3,81,2.41,32,0.8,1,1,1,0.659,"ship",0,NA,8.081
"9395","bleach","ruin",32,3,87,3.835,39,0.975,1,1,1,1.294,"ruin",1,NA,3.334
"9395","anger","decay",33,3,73,3.843,26,0.65,0,0,1,0.626,"",NA,NA,NA
"9395","risk","zero",34,3,24,3.696,6,0.15,0,1,0,1.659,"",NA,NA,NA
"9395","knock","otter",35,3,73,2.774,27,0.675,0,0,1,0.727,"",NA,NA,NA
"9395","calf","annoy",36,3,15,3.811,2,0.05,0,1,0,0.942,"",NA,NA,NA
"9395","collect","loyalty",37,3,65,4.016,20,0.5,0,0,1,0.761,"",NA,NA,NA
"9395","want","ascent",38,3,71,3.464,23,0.575,0,0,1,0.638,"",NA,NA,NA
"9395","capital","figure",39,3,31,3.172,15,0.375,1,0,0,1.014,"skip",0,NA,5.275
"9395","bacon","feud",40,3,81,2.73,31,0.775,1,1,1,0.641,"emperor",0,NA,6.932
"9455","bleach","ruin",1,1,66,1.556,29,0.725,1,1,1,0.619,"forest",0,NA,5.936
"9455","climax","saucer",2,1,50,3.411,14,0.35,0,1,0,28.436,"",NA,NA,NA
"9455","remind","foam",3,1,100,1.767,40,1,1,0,0,0.983,"bullet",0,NA,4.995
"9455","link","crisis",4,1,35,1.754,8,0.2,0,0,1,0.742,"",NA,NA,NA
"9455","pea","bathtub",5,1,29,1.859,4,0.1,0,0,1,0.783,"",NA,NA,NA
"9455","date","laugh",6,1,37,1.438,10,0.25,0,1,0,0.527,"",NA,NA,NA
"9455","visit","glove",7,1,53,2.575,16,0.4,0,0,1,30.048,"",NA,NA,NA
"9455","find","clown",8,1,36,1.559,9,0.225,0,1,0,0.596,"",NA,NA,NA
"9455","glue","force",9,1,33,1.284,7,0.175,0,1,0,0.586,"",NA,NA,NA
"9455","nerve","bumper",10,1,65,1.611,27,0.675,1,1,1,0.642,"knob",0,NA,15.085
"9455","bacon","feud",11,1,80,1.815,36,0.9,1,1,1,0.975,"skip",0,NA,5.725
"9455","risk","zero",12,1,98,1.939,39,0.975,1,0,0,0.795,"skip",0,NA,2.04
"9455","want","ascent",13,1,62,1.444,21,0.525,1,0,0,0.587,"remind",0,NA,2.49
"9455","copy","bedroom",14,1,63,1.239,23,0.575,0,0,1,0.487,"",NA,NA,NA
"9455","grip","beach",15,1,47,2.348,13,0.325,0,1,0,0.817,"",NA,NA,NA
"9455","chicken","beet",16,1,82,5.581,37,0.925,1,1,1,3.827,"beach",0,NA,3.744
"9455","collect","loyalty",17,1,66,1.815,30,0.75,1,1,1,17.971,"cement",0,NA,4.069
"9455","pork","emperor",18,1,27,1.428,3,0.075,0,1,0,0.671,"",NA,NA,NA
"9455","anger","decay",19,1,63,1.695,22,0.55,0,0,1,0.727,"",NA,NA,NA
"9455","prison","loaf",20,1,66,1.643,31,0.775,1,0,0,0.799,"forest",0,NA,2.538
"9455","plant","worm",21,1,62,1.395,20,0.5,1,0,0,0.579,"knob",0,NA,2.411
"9455","process","joker",22,1,24,2.277,1,0.025,0,0,1,5.602,"",NA,NA,NA
"9455","mill","feast",23,1,24,1.776,2,0.05,0,1,0,0.531,"",NA,NA,NA
"9455","calf","annoy",24,1,75,1.283,35,0.875,1,1,1,0.639,"feast",0,NA,2.282
"9455","fee","chowder",25,1,32,1.331,5,0.125,0,0,1,0.607,"",NA,NA,NA
"9455","shrink","mafia",26,1,68,1.362,33,0.825,1,1,1,0.635,"wrap",0,NA,2.193
"9455","capital","figure",27,1,86,1.355,38,0.95,1,1,1,0.735,"bullet",0,NA,2.436
"9455","caring","skirt",28,1,61,1.375,19,0.475,0,0,1,0.559,"",NA,NA,NA
"9455","bias","sirloin",29,1,38,1.794,12,0.3,0,1,0,20.909,"",NA,NA,NA
"9455","fan","feature",30,1,33,2.826,6,0.15,0,0,1,0.672,"",NA,NA,NA
"9455","replace","roach",31,1,64,1.549,26,0.65,1,0,0,0.735,"green",0,NA,1.666
"9455","port","cinema",32,1,38,1.335,11,0.275,0,0,1,1.191,"",NA,NA,NA
"9455","rock","milk",33,1,69,1.194,34,0.85,1,0,0,1.955,"place",0,NA,14.877
"9455","banner","glide",34,1,58,1.031,18,0.45,1,0,0,0.639,"remind",0,NA,3.475
"9455","smother","surgery",35,1,55,1.414,17,0.425,0,1,0,0.607,"",NA,NA,NA
"9455","knock","otter",36,1,65,1.9,28,0.7,1,1,1,0.754,"place",0,NA,14.303
"9455","bullet","walkway",37,1,63,1.331,25,0.625,1,0,0,0.459,"remind",0,NA,2.542
"9455","biology","temper",38,1,52,1.478,15,0.375,0,1,0,0.648,"",NA,NA,NA
"9455","need","faucet",39,1,67,1.479,32,0.8,1,1,1,0.663,"remind",0,NA,5.88
"9455","forest","knob",40,1,63,1.364,24,0.6,1,0,0,0.66,"knob",1,NA,2.17
"9455","pork","emperor",1,2,27,1.428,3,0.075,0,1,0,0.671,"",NA,NA,NA
"9455","knock","otter",2,2,65,1.9,28,0.7,1,1,1,0.754,"pork",0,NA,2.382
"9455","remind","foam",3,2,100,1.767,40,1,1,0,0,0.983,"bullet",0,NA,2.348
"9455","bias","sirloin",4,2,38,1.794,12,0.3,0,1,0,20.909,"",NA,NA,NA
"9455","date","laugh",5,2,37,1.438,10,0.25,0,1,0,0.527,"",NA,NA,NA
"9455","process","joker",6,2,24,2.277,1,0.025,0,0,1,5.602,"",NA,NA,NA
"9455","prison","loaf",7,2,66,1.643,31,0.775,1,0,0,0.799,"remind",0,NA,2.567
"9455","want","ascent",8,2,62,1.444,21,0.525,1,0,0,0.587,"forest",0,NA,2.938
"9455","fan","feature",9,2,33,2.826,6,0.15,0,0,1,0.672,"",NA,NA,NA
"9455","plant","worm",10,2,62,1.395,20,0.5,1,0,0,0.579,"knob",0,NA,2.906
"9455","fee","chowder",11,2,32,1.331,5,0.125,0,0,1,0.607,"",NA,NA,NA
"9455","risk","zero",12,2,98,1.939,39,0.975,1,0,0,0.795,"green",0,NA,2.553
"9455","calf","annoy",13,2,75,1.283,35,0.875,1,1,1,0.639,"feast",0,NA,2.424
"9455","biology","temper",14,2,52,1.478,15,0.375,0,1,0,0.648,"",NA,NA,NA
"9455","capital","figure",15,2,86,1.355,38,0.95,1,1,1,0.735,"remind",0,NA,2.429
"9455","bleach","ruin",16,2,66,1.556,29,0.725,1,1,1,0.619,"knob",0,NA,2.676
"9455","link","crisis",17,2,35,1.754,8,0.2,0,0,1,0.742,"",NA,NA,NA
"9455","forest","knob",18,2,63,1.364,24,0.6,1,0,0,0.66,"knob",1,NA,1.89
"9455","copy","bedroom",19,2,63,1.239,23,0.575,0,0,1,0.487,"",NA,NA,NA
"9455","bullet","walkway",20,2,63,1.331,25,0.625,1,0,0,0.459,"bedroo",0,NA,2.546
"9455","anger","decay",21,2,63,1.695,22,0.55,0,0,1,0.727,"",NA,NA,NA
"9455","find","clown",22,2,36,1.559,9,0.225,0,1,0,0.596,"",NA,NA,NA
"9455","visit","glove",23,2,53,2.575,16,0.4,0,0,1,30.048,"",NA,NA,NA
"9455","chicken","beet",24,2,82,5.581,37,0.925,1,1,1,3.827,"laugh",0,NA,2.152
"9455","glue","force",25,2,33,1.284,7,0.175,0,1,0,0.586,"",NA,NA,NA
"9455","rock","milk",26,2,69,1.194,34,0.85,1,0,0,1.955,"place",0,NA,2.523
"9455","nerve","bumper",27,2,65,1.611,27,0.675,1,1,1,0.642,"center",0,NA,1.894
"9455","pea","bathtub",28,2,29,1.859,4,0.1,0,0,1,0.783,"",NA,NA,NA
"9455","grip","beach",29,2,47,2.348,13,0.325,0,1,0,0.817,"",NA,NA,NA
"9455","need","faucet",30,2,67,1.479,32,0.8,1,1,1,0.663,"remind",0,NA,16.967
"9455","collect","loyalty",31,2,66,1.815,30,0.75,1,1,1,17.971,"bullet",0,NA,8.266
"9455","mill","feast",32,2,24,1.776,2,0.05,0,1,0,0.531,"",NA,NA,NA
"9455","climax","saucer",33,2,50,3.411,14,0.35,0,1,0,28.436,"",NA,NA,NA
"9455","port","cinema",34,2,38,1.335,11,0.275,0,0,1,1.191,"",NA,NA,NA
"9455","replace","roach",35,2,64,1.549,26,0.65,1,0,0,0.735,"remind",0,NA,2.65
"9455","caring","skirt",36,2,61,1.375,19,0.475,0,0,1,0.559,"",NA,NA,NA
"9455","banner","glide",37,2,58,1.031,18,0.45,1,0,0,0.639,"knob",0,NA,3.275
"9455","bacon","feud",38,2,80,1.815,36,0.9,1,1,1,0.975,"forest",0,NA,2.813
"9455","smother","surgery",39,2,55,1.414,17,0.425,0,1,0,0.607,"",NA,NA,NA
"9455","shrink","mafia",40,2,68,1.362,33,0.825,1,1,1,0.635,"wrap",0,NA,2.875
"9455","port","cinema",1,3,38,1.335,11,0.275,0,0,1,1.191,"",NA,NA,NA
"9455","collect","loyalty",2,3,66,1.815,30,0.75,1,1,1,17.971,"remind",0,NA,41.438
"9455","fee","chowder",3,3,32,1.331,5,0.125,0,0,1,0.607,"",NA,NA,NA
"9455","forest","knob",4,3,63,1.364,24,0.6,1,0,0,0.66,"knob",1,NA,50.608
"9455","biology","temper",5,3,52,1.478,15,0.375,0,1,0,0.648,"",NA,NA,NA
"9455","pork","emperor",6,3,27,1.428,3,0.075,0,1,0,0.671,"",NA,NA,NA
"9455","link","crisis",7,3,35,1.754,8,0.2,0,0,1,0.742,"",NA,NA,NA
"9455","need","faucet",8,3,67,1.479,32,0.8,1,1,1,0.663,"remind",0,NA,2.272
"9455","glue","force",9,3,33,1.284,7,0.175,0,1,0,0.586,"",NA,NA,NA
"9455","capital","figure",10,3,86,1.355,38,0.95,1,1,1,0.735,"knob",0,NA,6.5
"9455","copy","bedroom",11,3,63,1.239,23,0.575,0,0,1,0.487,"",NA,NA,NA
"9455","prison","loaf",12,3,66,1.643,31,0.775,1,0,0,0.799,"remind",0,NA,24.499
"9455","fan","feature",13,3,33,2.826,6,0.15,0,0,1,0.672,"",NA,NA,NA
"9455","bias","sirloin",14,3,38,1.794,12,0.3,0,1,0,20.909,"",NA,NA,NA
"9455","visit","glove",15,3,53,2.575,16,0.4,0,0,1,30.048,"",NA,NA,NA
"9455","banner","glide",16,3,58,1.031,18,0.45,1,0,0,0.639,"prison",0,NA,3.015
"9455","caring","skirt",17,3,61,1.375,19,0.475,0,0,1,0.559,"",NA,NA,NA
"9455","smother","surgery",18,3,55,1.414,17,0.425,0,1,0,0.607,"",NA,NA,NA
"9455","nerve","bumper",19,3,65,1.611,27,0.675,1,1,1,0.642,"knob ",0,NA,2.524
"9455","mill","feast",20,3,24,1.776,2,0.05,0,1,0,0.531,"",NA,NA,NA
"9455","chicken","beet",21,3,82,5.581,37,0.925,1,1,1,3.827,"remind",0,NA,9.362
"9455","date","laugh",22,3,37,1.438,10,0.25,0,1,0,0.527,"",NA,NA,NA
"9455","bacon","feud",23,3,80,1.815,36,0.9,1,1,1,0.975,"knob",0,NA,6.234
"9455","replace","roach",24,3,64,1.549,26,0.65,1,0,0,0.735,"forest",0,NA,2.097
"9455","rock","milk",25,3,69,1.194,34,0.85,1,0,0,1.955,"remind",0,NA,2.028
"9455","remind","foam",26,3,100,1.767,40,1,1,0,0,0.983,"black",0,NA,3.855
"9455","risk","zero",27,3,98,1.939,39,0.975,1,0,0,0.795,"bullet",0,NA,148.672
"9455","pea","bathtub",28,3,29,1.859,4,0.1,0,0,1,0.783,"",NA,NA,NA
"9455","grip","beach",29,3,47,2.348,13,0.325,0,1,0,0.817,"",NA,NA,NA
"9455","find","clown",30,3,36,1.559,9,0.225,0,1,0,0.596,"",NA,NA,NA
"9455","bullet","walkway",31,3,63,1.331,25,0.625,1,0,0,0.459,"remind",0,NA,9.795
"9455","calf","annoy",32,3,75,1.283,35,0.875,1,1,1,0.639,"farm",0,NA,2.992
"9455","knock","otter",33,3,65,1.9,28,0.7,1,1,1,0.754,"knob",0,NA,2.012
"9455","climax","saucer",34,3,50,3.411,14,0.35,0,1,0,28.436,"",NA,NA,NA
"9455","plant","worm",35,3,62,1.395,20,0.5,1,0,0,0.579,"forest",0,NA,3.485
"9455","shrink","mafia",36,3,68,1.362,33,0.825,1,1,1,0.635,"wrap",0,NA,3.131
"9455","bleach","ruin",37,3,66,1.556,29,0.725,1,1,1,0.619,"green",0,NA,4.179
"9455","want","ascent",38,3,62,1.444,21,0.525,1,0,0,0.587,"remind",0,NA,2.989
"9455","anger","decay",39,3,63,1.695,22,0.55,0,0,1,0.727,"",NA,NA,NA
"9455","process","joker",40,3,24,2.277,1,0.025,0,0,1,5.602,"",NA,NA,NA
"9553","replace","roach",1,1,1,1.628,26,0.65,0,0,1,0.776,"",NA,NA,NA
"9553","link","crisis",2,1,1,1.707,19,0.475,1,0,0,0.718," ",0,NA,9.188
"9553","rock","milk",3,1,1,1.997,23,0.575,0,0,1,0.551,"",NA,NA,NA
"9553","climax","saucer",4,1,25,4.418,33,0.825,1,1,1,0.661,"saucer",1,NA,3.799
"9553","bleach","ruin",5,1,1,1.876,12,0.3,1,0,0,0.89," ",0,NA,2.261
"9553","want","ascent",6,1,1,1.546,30,0.75,0,0,1,0.723,"",NA,NA,NA
"9553","plant","worm",7,1,55,4.093,35,0.875,1,1,1,0.657,"worm",1,NA,2.071
"9553","grip","beach",8,1,10,5.309,31,0.775,1,1,1,0.902,"sand",0,NA,2.494
"9553","need","faucet",9,1,1,4.801,1,0.025,0,1,0,10.428,"",NA,NA,NA
"9553","collect","loyalty",10,1,1,1.545,28,0.7,0,0,1,0.561,"",NA,NA,NA
"9553","bacon","feud",11,1,65,4.13,37,0.925,1,1,1,0.653,"feud",1,NA,1.73
"9553","copy","bedroom",12,1,1,1.491,18,0.45,1,0,0,0.641," ",0,NA,1.985
"9553","pea","bathtub",13,1,1,2.399,10,0.25,0,1,0,0.537,"",NA,NA,NA
"9553","remind","foam",14,1,1,1.563,16,0.4,1,0,0,1.079," ",0,NA,2.765
"9553","knock","otter",15,1,1,2.773,20,0.5,1,0,0,0.706," ",0,NA,2.14
"9553","visit","glove",16,1,60,5.317,36,0.9,1,1,1,0.766," ",0,NA,1.435
"9553","forest","knob",17,1,70,3.794,39,0.975,1,1,1,1.897,"knob",1,NA,2.113
"9553","nerve","bumper",18,1,1,4.105,8,0.2,0,1,0,0.638,"",NA,NA,NA
"9553","risk","zero",19,1,1,1.9,15,0.375,1,0,0,0.642," ",0,NA,3.617
"9553","biology","temper",20,1,1,1.411,22,0.55,0,0,1,0.569,"",NA,NA,NA
"9553","bullet","walkway",21,1,1,1.644,25,0.625,0,0,1,0.721,"",NA,NA,NA
"9553","caring","skirt",22,1,1,2.999,17,0.425,1,0,0,0.734," ",0,NA,1.705
"9553","fan","feature",23,1,1,1.868,27,0.675,0,0,1,0.599,"",NA,NA,NA
"9553","process","joker",24,1,1,1.483,29,0.725,0,0,1,0.629,"",NA,NA,NA
"9553","pork","emperor",25,1,1,1.863,13,0.325,1,0,0,0.801," ",0,NA,1.752
"9553","banner","glide",26,1,65,3.736,38,0.95,1,1,1,0.573,"glide",1,NA,1.692
"9553","mill","feast",27,1,1,2.506,3,0.075,0,1,0,0.838,"",NA,NA,NA
"9553","glue","force",28,1,1,1.811,9,0.225,0,1,0,0.625,"",NA,NA,NA
"9553","smother","surgery",29,1,55,6.367,34,0.85,1,1,1,0.597,"surgery",1,NA,2.555
"9553","fee","chowder",30,1,1,2.469,4,0.1,0,1,0,1.01,"",NA,NA,NA
"9553","shrink","mafia",31,1,20,6.08,32,0.8,1,1,1,0.725,"mafia",1,NA,2.213
"9553","prison","loaf",32,1,1,1.883,5,0.125,0,1,0,0.918,"",NA,NA,NA
"9553","port","cinema",33,1,1,2.101,7,0.175,0,1,0,0.716,"",NA,NA,NA
"9553","capital","figure",34,1,1,2.428,6,0.15,0,1,0,1.091,"",NA,NA,NA
"9553","date","laugh",35,1,1,1.578,21,0.525,0,0,1,0.75,"",NA,NA,NA
"9553","bias","sirloin",36,1,1,3.47,2,0.05,0,1,0,1.97,"",NA,NA,NA
"9553","find","clown",37,1,1,2.449,11,0.275,1,0,0,0.793," ",0,NA,2.104
"9553","chicken","beet",38,1,80,3.111,40,1,1,1,1,0.834,"beet",1,NA,2.791
"9553","calf","annoy",39,1,1,2.005,24,0.6,0,0,1,0.885,"",NA,NA,NA
"9553","anger","decay",40,1,1,1.779,14,0.35,1,0,0,0.702," ",0,NA,2.028
"9553","forest","knob",1,2,70,3.794,39,0.975,1,1,1,1.897,"knob",1,NA,2.374
"9553","collect","loyalty",2,2,1,1.545,28,0.7,0,0,1,0.561,"",NA,NA,NA
"9553","visit","glove",3,2,60,5.317,36,0.9,1,1,1,0.766," ",0,NA,1.784
"9553","calf","annoy",4,2,1,2.005,24,0.6,0,0,1,0.885,"",NA,NA,NA
"9553","fee","chowder",5,2,1,2.469,4,0.1,0,1,0,1.01,"",NA,NA,NA
"9553","prison","loaf",6,2,1,1.883,5,0.125,0,1,0,0.918,"",NA,NA,NA
"9553","rock","milk",7,2,1,1.997,23,0.575,0,0,1,0.551,"",NA,NA,NA
"9553","glue","force",8,2,1,1.811,9,0.225,0,1,0,0.625,"",NA,NA,NA
"9553","bias","sirloin",9,2,1,3.47,2,0.05,0,1,0,1.97,"",NA,NA,NA
"9553","mill","feast",10,2,1,2.506,3,0.075,0,1,0,0.838,"",NA,NA,NA
"9553","risk","zero",11,2,1,1.9,15,0.375,1,0,0,0.642," ",0,NA,2.363
"9553","plant","worm",12,2,55,4.093,35,0.875,1,1,1,0.657,"worm",1,NA,2.45
"9553","bleach","ruin",13,2,1,1.876,12,0.3,1,0,0,0.89," ",0,NA,1.29
"9553","chicken","beet",14,2,80,3.111,40,1,1,1,1,0.834,"beet",1,NA,1.772
"9553","date","laugh",15,2,1,1.578,21,0.525,0,0,1,0.75,"",NA,NA,NA
"9553","caring","skirt",16,2,1,2.999,17,0.425,1,0,0,0.734," ",0,NA,1.22
"9553","find","clown",17,2,1,2.449,11,0.275,1,0,0,0.793," ",0,NA,1.6
"9553","need","faucet",18,2,1,4.801,1,0.025,0,1,0,10.428,"",NA,NA,NA
"9553","grip","beach",19,2,10,5.309,31,0.775,1,1,1,0.902,"sand",0,NA,1.852
"9553","copy","bedroom",20,2,1,1.491,18,0.45,1,0,0,0.641," ",0,NA,1.532
"9553","replace","roach",21,2,1,1.628,26,0.65,0,0,1,0.776,"",NA,NA,NA
"9553","nerve","bumper",22,2,1,4.105,8,0.2,0,1,0,0.638,"",NA,NA,NA
"9553","fan","feature",23,2,1,1.868,27,0.675,0,0,1,0.599,"",NA,NA,NA
"9553","pork","emperor",24,2,1,1.863,13,0.325,1,0,0,0.801," ",0,NA,3.62
"9553","bullet","walkway",25,2,1,1.644,25,0.625,0,0,1,0.721,"",NA,NA,NA
"9553","link","crisis",26,2,1,1.707,19,0.475,1,0,0,0.718," ",0,NA,2.166
"9553","banner","glide",27,2,65,3.736,38,0.95,1,1,1,0.573,"glide",1,NA,1.627
"9553","shrink","mafia",28,2,20,6.08,32,0.8,1,1,1,0.725,"mafia",1,NA,1.656
"9553","port","cinema",29,2,1,2.101,7,0.175,0,1,0,0.716,"",NA,NA,NA
"9553","anger","decay",30,2,1,1.779,14,0.35,1,0,0,0.702," ",0,NA,1.462
"9553","knock","otter",31,2,1,2.773,20,0.5,1,0,0,0.706," ",0,NA,5.508
"9553","biology","temper",32,2,1,1.411,22,0.55,0,0,1,0.569,"",NA,NA,NA
"9553","remind","foam",33,2,1,1.563,16,0.4,1,0,0,1.079," ",0,NA,1.921
"9553","process","joker",34,2,1,1.483,29,0.725,0,0,1,0.629,"",NA,NA,NA
"9553","pea","bathtub",35,2,1,2.399,10,0.25,0,1,0,0.537,"",NA,NA,NA
"9553","bacon","feud",36,2,65,4.13,37,0.925,1,1,1,0.653,"feud",1,NA,1.948
"9553","capital","figure",37,2,1,2.428,6,0.15,0,1,0,1.091,"",NA,NA,NA
