"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"8301","grip","beach",25,1,88,3.049,16,0.4,1,1,1,3.148,NA,NA,NA,NA,"beach",1,42.951,45.726
"8301","want","ascent",35,1,89,4.029,21,0.525,0,1,0,1.427,NA,NA,NA,NA,"ascent",1,23.002,28.991
"8301","pork","emperor",8,1,89,3.9,19,0.475,1,1,1,1.691,NA,NA,NA,NA,"emperor",1,39.696,43.575
"8301","climax","saucer",6,1,92,3.354,32,0.8,1,0,0,2.111,NA,NA,NA,NA,"burn",0,4.714,6.623
"8301","need","faucet",22,1,93,3.022,37,0.925,1,0,0,2.766,NA,NA,NA,NA,"faucet",1,1.878,8.255
"8301","find","clown",11,1,84,3.344,9,0.225,0,1,0,1.368,NA,NA,NA,NA,"collect",0,3.3,6.247
"8301","anger","decay",5,1,89,3.266,22,0.55,0,1,0,2.13,NA,NA,NA,NA,"grave",0,30.048,32.535
"8301","bullet","walkway",12,1,93,6.737,33,0.825,1,1,1,5.085,NA,NA,NA,NA,"priide",0,3.154,5.294
"8301","shrink","mafia",18,1,80,3.422,3,0.075,0,0,1,1.827,NA,NA,NA,NA,"get",0,4.009,6.191
"8301","nerve","bumper",17,1,87,2.736,15,0.375,0,1,0,1.944,NA,NA,NA,NA,"weary",0,2.123,4.43
"8301","bias","sirloin",19,1,78,3.109,1,0.025,0,1,0,2.074,NA,NA,NA,NA,"lit",0,3.168,8.591
"8301","pea","bathtub",27,1,85,3.774,11,0.275,0,0,1,1.846,NA,NA,NA,NA,"joker",0,16.726,19.223
"8301","bleach","ruin",16,1,90,8.567,26,0.65,1,1,1,3.912,NA,NA,NA,NA,"break",0,2.542,25.83
"8301","remind","foam",3,1,81,2.845,5,0.125,0,1,0,1.251,NA,NA,NA,NA,"rest",0,1.597,3.431
"8301","copy","bedroom",37,1,88,3.324,17,0.425,0,1,0,7.637,NA,NA,NA,NA,"grave",0,1.737,5.319
"8306","find","clown",22,1,100,6.731,28,0.7,1,1,1,1.916,NA,NA,NA,NA,"clowns",0,8.252,12.666
"8306","rock","milk",29,1,100,4.313,32,0.8,0,0,1,1.62,NA,NA,NA,NA,"milk",1,2.248,4.507
"8306","risk","zero",36,1,100,3.147,38,0.95,0,0,1,1.796,NA,NA,NA,NA,"zero",1,2.328,4.389
"8306","biology","temper",40,1,1,3.196,21,0.525,1,1,1,2.195,NA,NA,NA,NA,"ambassador",0,3.692,7.786
"8306","pork","emperor",24,1,1,3.939,14,0.35,0,1,0,1.601,NA,NA,NA,NA,"ambassador",0,6.146,9.696
"8306","climax","saucer",37,1,1,8.028,9,0.225,1,0,0,1.316,NA,NA,NA,NA,"saucer",1,2.099,5.313
"8306","visit","glove",7,1,1,4.571,10,0.25,1,0,0,1.404,NA,NA,NA,NA,"zoo",0,2.958,5.209
"8306","nerve","bumper",10,1,1,3.577,19,0.475,0,1,0,1.7,NA,NA,NA,NA,"bumper",1,3.004,5.981
"8306","plant","worm",32,1,1,11.602,1,0.025,1,0,0,7.098,NA,NA,NA,NA,"worm",1,1.751,4.202
"8306","bias","sirloin",33,1,84,14.787,22,0.55,1,1,1,13.087,NA,NA,NA,NA,"sirloin",1,5.419,8.674
"8306","mill","feast",28,1,100,4.406,37,0.925,0,0,1,2.203,NA,NA,NA,NA,"feast",1,2.233,4.6
"8306","copy","bedroom",16,1,100,4.446,25,0.625,1,1,1,1.826,NA,NA,NA,NA,"bedroom",1,1.688,4.53
"8306","smother","surgery",26,1,100,4.723,29,0.725,1,1,1,2.051,NA,NA,NA,NA,"surgery",1,2.538,8.514
"8306","need","faucet",18,1,1,5.708,6,0.15,1,0,0,1.661,NA,NA,NA,NA,"cow",0,21.929,28.177
"8306","replace","roach",30,1,1,4.554,15,0.375,0,1,0,1.586,NA,NA,NA,NA,"house",0,12.991,15.462
"8306","process","joker",8,1,1,6.312,4,0.1,1,0,0,2.058,NA,NA,NA,NA,"refine",0,13.602,15.794
"8306","chicken","beet",27,1,1,3.767,16,0.4,0,1,0,1.533,NA,NA,NA,NA,"pellet",0,21.475,23.994
"8306","port","cinema",38,1,100,3.899,39,0.975,0,0,1,1.848,NA,NA,NA,NA,"cinema",1,10.733,13.582
"8306","remind","foam",13,1,1,3.332,8,0.2,1,0,0,1.766,NA,NA,NA,NA,"me",0,3.837,5.532
"8306","caring","skirt",15,1,100,4.407,30,0.75,1,1,1,2.254,NA,NA,NA,NA,"skirt",1,7.817,10.162
"8306","anger","decay",25,1,1,3.586,7,0.175,1,0,0,2.006,NA,NA,NA,NA,"name",0,8.331,10.296
"8306","link","crisis",1,1,1,6.611,17,0.425,0,1,0,2.593,NA,NA,NA,NA,"chain",0,11.306,17.178
"8306","glue","force",35,1,1,3.736,12,0.3,0,1,0,1.631,NA,NA,NA,NA,"force",1,14.437,16.942
"8306","want","ascent",9,1,1,5.467,3,0.075,1,0,0,1.51,NA,NA,NA,NA,"food",0,4.783,7.379
"8306","date","laugh",39,1,100,3.99,23,0.575,1,1,1,1.582,NA,NA,NA,NA,"laugh",1,2.256,5.598
"8306","bullet","walkway",20,1,100,9.855,24,0.6,1,1,1,2.112,NA,NA,NA,NA,"walkway",1,6.846,9.598
"8306","fan","feature",4,1,100,3.044,33,0.825,0,0,1,2.029,NA,NA,NA,NA,"feature",1,1.592,4.233
"8306","forest","knob",21,1,100,3.805,27,0.675,1,1,1,1.812,NA,NA,NA,NA,"knob",1,1.879,4.113
"8306","bacon","feud",23,1,100,3.164,31,0.775,0,0,1,1.977,NA,NA,NA,NA,"feud",1,8.617,11.08
"8306","banner","glide",6,1,100,3.362,34,0.85,0,0,1,1.488,NA,NA,NA,NA,"glide",1,1.831,4.435
"8306","fee","chowder",5,1,1,6.241,5,0.125,1,0,0,1.753,NA,NA,NA,NA,"word",0,2.275,13.827
"8306","calf","annoy",2,1,1,3.456,18,0.45,0,1,0,1.524,NA,NA,NA,NA,"dont know",0,8.16,12.632
"8306","knock","otter",3,1,1,7.696,2,0.05,1,0,0,1.957,NA,NA,NA,NA,"dont know",0,3.927,6.756
"8306","pea","bathtub",19,1,100,3.276,36,0.9,0,0,1,1.743,NA,NA,NA,NA,"bathtub",1,4.69,8.473
"8306","grip","beach",12,1,100,3.494,40,1,0,0,1,1.72,NA,NA,NA,NA,"beach",1,2.634,7.028
"8306","prison","loaf",31,1,100,3.368,35,0.875,0,0,1,2.397,NA,NA,NA,NA,"bars",0,3.973,6.229
"8306","collect","loyalty",11,1,1,6.534,20,0.5,0,1,0,1.308,NA,NA,NA,NA,"toes",0,18.605,33.378
"8306","shrink","mafia",14,1,100,3.248,26,0.65,1,1,1,1.391,NA,NA,NA,NA,"mafia",1,2.17,4.666
"8306","capital","figure",34,1,1,4.818,11,0.275,0,1,0,2.549,NA,NA,NA,NA,"dog",0,39.598,41.582
"8306","bleach","ruin",17,1,1,4.801,13,0.325,0,1,0,2.165,NA,NA,NA,NA,"ruin",1,3.225,5.368
"8628","fan","feature",31,1,12,3.669,31,0.775,0,1,0,0.67,NA,NA,NA,NA,"skip",0,7.983,11.832
"8628","risk","zero",17,1,3,4.326,25,0.625,1,1,1,4.054,NA,NA,NA,NA,"skip",0,2.618,4.475
"8628","prison","loaf",25,1,91,3.99,38,0.95,0,0,1,1.167,NA,NA,NA,NA,"loaf",1,1.668,4.988
"8628","replace","roach",30,1,1,2.654,17,0.425,1,1,1,0.614,NA,NA,NA,NA,"skip",0,3.977,5.862
"8628","nerve","bumper",10,1,1,4.325,4,0.1,1,0,0,1.006,NA,NA,NA,NA,"skip",0,1.623,3.879
"8628","find","clown",36,1,1,2.652,6,0.15,1,0,0,0.972,NA,NA,NA,NA,"skip",0,3.852,5.381
"8628","want","ascent",11,1,1,6.081,1,0.025,1,0,0,2.566,NA,NA,NA,NA,"skip",0,1.541,4.214
"8628","calf","annoy",2,1,8,1.934,29,0.725,0,0,1,0.926,NA,NA,NA,NA,"skip",0,3.399,5.068
"8628","knock","otter",29,1,95,5.606,39,0.975,0,0,1,1.405,NA,NA,NA,NA,"otter",1,6.2,8.2
"8628","anger","decay",39,1,87,3.469,35,0.875,0,0,1,1.319,NA,NA,NA,NA,"decay",1,3.15,5.191
"8628","process","joker",32,1,2,3.117,23,0.575,0,1,0,1.039,NA,NA,NA,NA,"skip",0,1.953,6.09
"8628","bleach","ruin",6,1,5,4.527,27,0.675,0,0,1,0.726,NA,NA,NA,NA,"ruin",1,3.172,5.006
"8628","biology","temper",40,1,11,3.765,30,0.75,0,1,0,1.318,NA,NA,NA,NA,"skip",0,2.285,3.966
"8628","fee","chowder",13,1,1,2.342,16,0.4,1,1,1,0.822,NA,NA,NA,NA,"force",0,2.398,4.271
"8628","rock","milk",20,1,1,3.917,13,0.325,0,1,0,1.422,NA,NA,NA,NA,"skip",0,5.486,6.911
"8628","shrink","mafia",15,1,1,3.43,3,0.075,1,0,0,0.983,NA,NA,NA,NA,"skip",0,2.053,4.189
"8628","caring","skirt",35,1,1,2.576,5,0.125,1,0,0,0.97,NA,NA,NA,NA,"skip",0,1.63,3.44
"8628","smother","surgery",27,1,1,2.245,11,0.275,0,1,0,1.04,NA,NA,NA,NA,"skip",0,4.036,7.285
"8628","capital","figure",37,1,1,2.045,8,0.2,1,0,0,1.278,NA,NA,NA,NA,"skip",0,4.397,8.806
"8628","banner","glide",22,1,1,2.839,20,0.5,1,1,1,0.813,NA,NA,NA,NA,"rock",0,5.126,8.191
"8628","need","faucet",9,1,90,4.549,37,0.925,0,0,1,1.374,NA,NA,NA,NA,"faucet",1,2.711,6.088
"8628","plant","worm",7,1,3,5.005,24,0.6,0,1,0,0.998,NA,NA,NA,NA,"skip",0,7.394,9.499
"8628","chicken","beet",33,1,6,3.923,28,0.7,0,1,0,0.695,NA,NA,NA,NA,"beet",1,2.181,4.558
"8628","copy","bedroom",38,1,1,2.813,2,0.05,1,0,0,0.935,NA,NA,NA,NA,"source",0,2.501,4.752
"8628","port","cinema",3,1,1,4.045,7,0.175,1,0,0,0.903,NA,NA,NA,NA,"skip",0,2.226,3.701
"8628","link","crisis",5,1,1,2.038,18,0.45,1,1,1,0.935,NA,NA,NA,NA,"skip",0,1.699,3.356
"8628","bullet","walkway",19,1,87,3.726,36,0.9,0,0,1,0.663,NA,NA,NA,NA,"lead",0,4.889,7.007
"8628","bias","sirloin",24,1,1,2.006,22,0.55,1,1,1,0.815,NA,NA,NA,NA,"skip",0,2.06,3.943
"8628","collect","loyalty",23,1,1,1.943,19,0.475,1,1,1,1.326,NA,NA,NA,NA,"loyalty",1,3.574,6.447
"8628","mill","feast",18,1,96,2.859,40,1,0,0,1,0.854,NA,NA,NA,NA,"feast",1,1.516,3.566
"8628","visit","glove",28,1,1,1.822,14,0.35,1,1,1,0.79,NA,NA,NA,NA,"skip",0,1.502,2.825
"8628","remind","foam",14,1,4,2.957,26,0.65,0,0,1,0.702,NA,NA,NA,NA,"skip",0,3.516,5.141
"8628","pork","emperor",1,1,1,4.045,15,0.375,1,1,1,0.822,NA,NA,NA,NA,"skip",0,4.374,5.823
"8628","forest","knob",16,1,30,7.559,32,0.8,0,1,0,1.49,NA,NA,NA,NA,"cat",0,8.39,9.935
"8628","pea","bathtub",12,1,43,5.125,33,0.825,0,1,0,0.662,NA,NA,NA,NA,"brink",0,2.134,7.079
"8628","bacon","feud",26,1,78,8.725,34,0.85,0,0,1,10.719,NA,NA,NA,NA,"feud",1,2.487,5.119
"8628","glue","force",34,1,1,2.524,12,0.3,0,1,0,0.692,NA,NA,NA,NA,"skip",0,2.387,4.542
"8628","grip","beach",8,1,1,3.461,9,0.225,1,0,0,1.005,NA,NA,NA,NA,"skip",0,1.837,3.358
"8628","climax","saucer",21,1,1,1.958,10,0.25,1,0,0,0.71,NA,NA,NA,NA,"skip",0,2.733,4.255
"8628","date","laugh",4,1,1,2.128,21,0.525,1,1,1,0.828,NA,NA,NA,NA,"skip",0,4.854,6.151
"8870","visit","glove",23,1,29,1.038,3,0.075,1,0,0,0.316,NA,NA,NA,NA,"glove",1,38.039,39.298
"8870","shrink","mafia",17,1,68,1.671,33,0.825,0,0,1,0.489,NA,NA,NA,NA,"mafia",1,17.939,18.75
"8870","forest","knob",38,1,59,2.718,26,0.65,1,1,1,0.558,NA,NA,NA,NA,"bathtub",0,1.261,3.359
"8870","bullet","walkway",35,1,62,1.014,27,0.675,0,1,0,0.42,NA,NA,NA,NA,"walkway",1,1.159,2.603
"8870","need","faucet",29,1,64,1.258,29,0.725,0,0,1,0.386,NA,NA,NA,NA,"faucet",1,29.872,30.749
"8870","plant","worm",39,1,86,2.874,38,0.95,0,0,1,0.569,NA,NA,NA,NA,"worm",1,10.383,11.781
"8870","pork","emperor",12,1,64,1.029,31,0.775,0,0,1,0.358,NA,NA,NA,NA,"emperor",1,1.288,2.307
"8870","chicken","beet",33,1,38,1.07,17,0.425,1,1,1,1.157,NA,NA,NA,NA,"beet",1,0.876,1.477
"8870","date","laugh",11,1,35,1.192,13,0.325,0,1,0,0.347,NA,NA,NA,NA,"laugh",1,8.572,9.337
"8870","want","ascent",10,1,30,0.983,5,0.125,1,0,0,0.403,NA,NA,NA,NA,"secret",0,10.958,12.352
"8870","fee","chowder",7,1,32,12.651,7,0.175,1,1,1,12.15,NA,NA,NA,NA,"chowder",1,3.003,5.613
"8870","prison","loaf",25,1,40,1.238,21,0.525,1,1,1,0.469,NA,NA,NA,NA,"loaf",1,1.394,2.866
"8870","bacon","feud",28,1,39,1.452,19,0.475,0,1,0,0.363,NA,NA,NA,NA,"feud",1,0.886,2.133
"8870","mill","feast",20,1,78,2.953,36,0.9,0,1,0,0.754,NA,NA,NA,NA,"feast",1,6.532,7.63
"8870","process","joker",26,1,34,1.154,11,0.275,1,0,0,0.36,NA,NA,NA,NA,"joker",1,17.611,18.278
"8870","port","cinema",40,1,71,1.3,34,0.85,0,1,0,0.413,NA,NA,NA,NA,"cinema",1,13.291,14.441
"8870","glue","force",6,1,94,2.634,40,1,0,0,1,0.732,NA,NA,NA,NA,"force",1,1.843,2.613
"8870","risk","zero",36,1,41,1.187,22,0.55,1,1,1,0.405,NA,NA,NA,NA,"zero",1,2.209,3.096
"8870","fan","feature",14,1,77,3.807,35,0.875,0,0,1,0.645,NA,NA,NA,NA,"saucer",0,1.644,2.726
"8870","link","crisis",4,1,32,1.201,10,0.25,1,1,1,0.436,NA,NA,NA,NA,"skip",0,1.594,2.46
"8870","anger","decay",18,1,25,2.24,1,0.025,1,0,0,0.416,NA,NA,NA,NA,"decay",1,1.019,1.846
"8870","bias","sirloin",34,1,64,1.439,28,0.7,0,0,1,0.449,NA,NA,NA,NA,"sirloin",1,17.544,19.152
"8870","nerve","bumper",32,1,40,3.684,20,0.5,0,1,0,0.438,NA,NA,NA,NA,"bumper",1,11.992,13.512
"8870","biology","temper",31,1,36,0.959,15,0.375,1,1,1,0.405,NA,NA,NA,NA,"temper",1,15.072,16.348
"8870","replace","roach",21,1,67,1.199,32,0.8,0,1,0,0.567,NA,NA,NA,NA,"roach",1,19.333,20.365
"8870","find","clown",22,1,27,1.653,2,0.05,1,0,0,0.38,NA,NA,NA,NA,"skip",0,7.287,8.136
"8870","rock","milk",24,1,32,0.971,8,0.2,1,0,0,0.95,NA,NA,NA,NA,"milk",1,1.692,2.547
"8870","calf","annoy",19,1,36,1.726,14,0.35,0,1,0,0.415,NA,NA,NA,NA,"annoy",1,0.801,1.532
"8870","pea","bathtub",16,1,64,1.482,30,0.75,0,0,1,0.4,NA,NA,NA,NA,"skip",0,45.987,47.662
"8870","bleach","ruin",1,1,93,4.723,39,0.975,0,0,1,0.818,NA,NA,NA,NA,"ruin",1,1.948,3.815
"8870","caring","skirt",8,1,30,1.022,6,0.15,1,0,0,0.377,NA,NA,NA,NA,"skirt",1,1.231,2.924
"8870","copy","bedroom",2,1,38,2.075,18,0.45,1,1,1,0.39,NA,NA,NA,NA,"skip",0,1.909,3.205
"8870","climax","saucer",30,1,30,1.681,4,0.1,1,0,0,0.385,NA,NA,NA,NA,"saucer",1,1.624,3.457
"8870","banner","glide",5,1,38,1.461,16,0.4,0,1,0,0.438,NA,NA,NA,NA,"glide",1,1.094,2.559
"8870","remind","foam",15,1,35,1.417,12,0.3,1,0,0,0.349,NA,NA,NA,NA,"foam",1,74.986,76.337
"8870","smother","surgery",9,1,32,1.619,9,0.225,1,0,0,0.413,NA,NA,NA,NA,"surgery",1,13.048,14.278
"8870","grip","beach",13,1,51,1.628,24,0.6,1,1,1,0.405,NA,NA,NA,NA,"skip",0,2.163,3.14
"8870","knock","otter",3,1,58,1.615,25,0.625,1,1,1,0.899,NA,NA,NA,NA,"skip",0,31.725,32.754
"8870","capital","figure",27,1,79,1.204,37,0.925,0,0,1,0.417,NA,NA,NA,NA,"figure",1,14.274,15.372
"8870","collect","loyalty",37,1,45,2.163,23,0.575,0,1,0,0.394,NA,NA,NA,NA,"skip",0,1.239,2.023
"8998","need","faucet",32,1,1,2.623,2,0.05,1,0,0,1.175,NA,NA,NA,NA,"skip",0,18.783,21.464
"8998","want","ascent",37,1,1,2.757,17,0.425,1,1,1,1.262,NA,NA,NA,NA,"ascent",1,19.174,22.068
"8998","biology","temper",38,1,1,2.65,16,0.4,1,1,1,96.584,NA,NA,NA,NA,"temper",1,8.206,10.493
"8998","collect","loyalty",4,1,100,2.703,34,0.85,0,0,1,1.047,NA,NA,NA,NA,"loyality",0,9.024,12.278
"8998","process","joker",13,1,1,2.43,13,0.325,1,1,1,0.935,NA,NA,NA,NA,"skip",0,13.102,97.592
"8998","smother","surgery",20,1,100,2.383,38,0.95,0,0,1,1.287,NA,NA,NA,NA,"surgery",1,2.413,5.636
"8998","anger","decay",14,1,100,11.009,19,0.475,0,1,0,11.996,NA,NA,NA,NA,"decay",1,4.795,7.021
"8998","replace","roach",5,1,1,3.055,4,0.1,1,0,0,1.408,NA,NA,NA,NA,"skip",0,8.803,10.92
"8998","glue","force",16,1,100,2.207,40,1,0,0,1,1.119,NA,NA,NA,NA,"force",1,1.873,4.068
"8998","fan","feature",1,1,1,2.062,15,0.375,1,1,1,1.015,NA,NA,NA,NA,"feature",1,4.893,7.085
"8998","remind","foam",12,1,100,3.43,36,0.9,0,0,1,1.639,NA,NA,NA,NA,"foam",1,101.964,104.109
"8998","plant","worm",40,1,100,4.463,23,0.575,0,1,0,1.679,NA,NA,NA,NA,"worm",1,6.042,8.677
"8998","calf","annoy",33,1,100,4.79,39,0.975,0,0,1,1.279,NA,NA,NA,NA,"annoy",1,5.442,8.158
"8998","climax","saucer",29,1,100,2.574,24,0.6,0,1,0,1.102,NA,NA,NA,NA,"saucer",1,10.053,13.59
"8998","bleach","ruin",2,1,100,3.39,29,0.725,1,1,1,9.87,NA,NA,NA,NA,"ruin",1,2.482,4.726
"8998","bacon","feud",17,1,1,3.037,12,0.3,1,1,1,0.999,NA,NA,NA,NA,"skip",0,2.582,21.557
"8998","pork","emperor",34,1,100,2.59,35,0.875,0,0,1,0.91,NA,NA,NA,NA,"emperor",1,11.401,38.541
"8998","risk","zero",3,1,100,3.287,26,0.65,0,1,0,1.127,NA,NA,NA,NA,"zero",1,8.316,10.782
"8998","mill","feast",28,1,1,3.014,10,0.25,1,0,0,88.929,NA,NA,NA,NA,"skip",0,4.198,11.848
"8998","date","laugh",7,1,100,2.679,33,0.825,0,0,1,0.871,NA,NA,NA,NA,"laugh",1,26.438,39.476
"8998","knock","otter",25,1,1,2.782,14,0.35,1,1,1,1.214,NA,NA,NA,NA,"knock",0,55.461,58.883
"8998","banner","glide",18,1,1,3.951,11,0.275,1,1,1,0.998,NA,NA,NA,NA,"glide",1,17.998,20.233
"8998","pea","bathtub",26,1,100,2.685,30,0.75,1,1,1,1.187,NA,NA,NA,NA,"skip",0,158.215,160.368
"8998","chicken","beet",22,1,100,2.214,25,0.625,0,1,0,1.056,NA,NA,NA,NA,"beet",1,8.502,10.231
"8998","forest","knob",27,1,100,2.328,37,0.925,0,0,1,1.27,NA,NA,NA,NA,"knob",1,6.679,9.543
"8998","find","clown",21,1,1,2.657,7,0.175,1,0,0,1.125,NA,NA,NA,NA,"clown",1,4.825,7.605
"8998","copy","bedroom",15,1,100,9.359,20,0.5,0,1,0,2.83,NA,NA,NA,NA,"bedroom",1,5.015,9.254
"8998","rock","milk",24,1,100,2.748,27,0.675,0,1,0,1.648,NA,NA,NA,NA,"milk",1,63.943,66.098
"8998","bias","sirloin",36,1,1,2.486,5,0.125,1,0,0,1.158,NA,NA,NA,NA,"skip",0,1.955,10.994
"8998","link","crisis",35,1,99,2.815,18,0.45,1,0,0,1.551,NA,NA,NA,NA,"criss",0,5.925,8.47
"8998","port","cinema",23,1,1,3.726,9,0.225,1,0,0,1.239,NA,NA,NA,NA,"skip",0,44.592,47.662
"8998","caring","skirt",10,1,100,2.358,28,0.7,0,1,0,1.382,NA,NA,NA,NA,"skirt",1,33.855,37.344
"8998","bullet","walkway",39,1,100,2.047,31,0.775,0,0,1,1.159,NA,NA,NA,NA,"walkway",1,20.66,23.55
"8998","visit","glove",30,1,100,4.655,32,0.8,0,0,1,1.254,NA,NA,NA,NA,"glove",1,17.401,19.63
"8998","grip","beach",31,1,1,2.229,3,0.075,1,0,0,1.234,NA,NA,NA,NA,"beach",1,9.877,12.695
"8998","fee","chowder",6,1,1,2.95,8,0.2,1,0,0,1.422,NA,NA,NA,NA,"skip",0,30.518,33.588
"8998","shrink","mafia",9,1,1,14.989,1,0.025,1,1,1,3.085,NA,NA,NA,NA,"skip",0,8.33,10.695
"8998","capital","figure",8,1,100,9.588,21,0.525,0,1,0,6.343,NA,NA,NA,NA,"figure",1,5.74,8.343
"8998","prison","loaf",11,1,1,2.23,6,0.15,1,0,0,0.926,NA,NA,NA,NA,"skip",0,1.718,3.855
"8998","nerve","bumper",19,1,100,3.598,22,0.55,0,1,0,1.623,NA,NA,NA,NA,"bumper",1,11.433,13.887
"9197","glue","force",27,1,80,2.959,38,0.95,1,1,1,2.072,NA,NA,NA,NA,"table",0,46.193,48.114
"9197","capital","figure",16,1,15,4.095,25,0.625,0,0,1,1.912,NA,NA,NA,NA,"figure",1,13.475,16.431
"9197","banner","glide",6,1,8,1.927,15,0.375,1,0,0,0.655,NA,NA,NA,NA,"flag",0,12.224,13.672
"9197","date","laugh",25,1,7,4.679,14,0.35,0,1,0,1.295,NA,NA,NA,NA,"sirloin",0,9.862,12.042
"9197","link","crisis",26,1,1,2.023,7,0.175,0,1,0,0.623,NA,NA,NA,NA,"crisis",1,8.539,10.505
"9197","bullet","walkway",17,1,1,2,2,0.05,0,1,0,0.744,NA,NA,NA,NA,"storm",0,9.731,11.374
"9197","fan","feature",38,1,14,3.279,23,0.575,1,0,0,0.679,NA,NA,NA,NA,"team",0,13.812,14.938
"9197","chicken","beet",23,1,14,5.374,21,0.525,1,0,0,3.383,NA,NA,NA,NA,"feet",0,10.098,12.691
"9197","calf","annoy",34,1,11,2.191,19,0.475,0,0,1,0.759,NA,NA,NA,NA,"anger",0,1.248,3.043
"9197","bleach","ruin",40,1,32,1.911,35,0.875,1,1,1,0.567,NA,NA,NA,NA,"shirt",0,11.902,14.893
"9197","want","ascent",15,1,73,2.647,37,0.925,1,1,1,0.623,NA,NA,NA,NA,"get",0,12.988,14.913
"9197","risk","zero",5,1,28,2.695,31,0.775,1,0,0,1.063,NA,NA,NA,NA,"reward",0,7.151,9.404
"9197","biology","temper",36,1,29,3.095,32,0.8,1,1,1,0.624,NA,NA,NA,NA,"cook",0,12.779,14.281
"9197","need","faucet",12,1,15,3.063,24,0.6,1,0,0,6.927,NA,NA,NA,NA,"have",0,12.455,14.279
"9197","find","clown",28,1,18,2.072,26,0.65,0,0,1,1.631,NA,NA,NA,NA,"clown",1,5.051,7.988
"9197","caring","skirt",35,1,25,1.911,30,0.75,1,1,1,0.543,NA,NA,NA,NA,"sick",0,2.849,4.222
"9197","replace","roach",31,1,8,2.247,17,0.425,1,0,0,0.847,NA,NA,NA,NA,"collect",0,8.137,10.734
"9197","collect","loyalty",32,1,1,2.143,4,0.1,0,1,0,0.591,NA,NA,NA,NA,"loyalty",1,3.914,6.225
"9197","port","cinema",11,1,1,3.183,3,0.075,0,1,0,0.815,NA,NA,NA,NA,"cinema",1,6.746,8.507
"9197","visit","glove",29,1,1,1.655,9,0.225,0,0,1,0.768,NA,NA,NA,NA,"glove",1,11.267,13.955
"9197","forest","knob",1,1,8,2.472,16,0.4,0,0,1,1.031,NA,NA,NA,NA,"skate",0,8.595,10.505
"9197","smother","surgery",9,1,10,2.071,18,0.45,1,0,0,0.767,NA,NA,NA,NA,"pillow",0,7.463,9.585
"9197","climax","saucer",3,1,1,2.671,6,0.15,0,1,0,0.712,NA,NA,NA,NA,"solve",0,8.908,10.612
"9197","copy","bedroom",2,1,22,2.151,29,0.725,1,0,0,0.727,NA,NA,NA,NA,"paper",0,9.506,11.575
"9197","knock","otter",37,1,98,5.663,40,1,1,1,1,2.263,NA,NA,NA,NA,"otter",1,1.894,3.607
"9197","remind","foam",14,1,22,2.255,28,0.7,1,0,0,1.686,NA,NA,NA,NA,"note",0,8.374,10.656
"9197","bacon","feud",30,1,3,2.088,13,0.325,0,1,0,0.768,NA,NA,NA,NA,"farm",0,9.23,10.706
"9197","plant","worm",4,1,30,3.703,33,0.825,1,0,0,1.776,NA,NA,NA,NA,"seed",0,10.843,13.083
"9197","fee","chowder",10,1,12,1.567,20,0.5,0,0,1,0.671,NA,NA,NA,NA,"ash",0,7.701,10.142
"9197","nerve","bumper",19,1,1,1.575,5,0.125,0,1,0,0.959,NA,NA,NA,NA,"bumper",1,6.328,8.118
"9197","mill","feast",13,1,1,1.4,10,0.25,0,0,1,0.88,NA,NA,NA,NA,"feast",1,6.449,9.199
"9197","process","joker",24,1,67,1.767,36,0.9,1,1,1,0.735,NA,NA,NA,NA,"time",0,7.558,9.003
"9197","anger","decay",20,1,1,2.087,8,0.2,0,1,0,0.559,NA,NA,NA,NA,"decay",1,7.959,9.923
"9197","rock","milk",33,1,1,1.831,11,0.275,0,0,1,1.055,NA,NA,NA,NA,"milk",1,3.558,5.61
"9197","bias","sirloin",8,1,1,1.855,1,0.025,0,1,0,1.023,NA,NA,NA,NA,"feud",0,6.931,9.063
"9197","prison","loaf",18,1,93,2.76,39,0.975,1,1,1,1.168,NA,NA,NA,NA,"visit",0,8.306,10.102
"9197","pork","emperor",7,1,18,1.863,27,0.675,1,1,1,4.926,NA,NA,NA,NA,"fence",0,10.565,14.178
"9197","grip","beach",22,1,14,2.519,22,0.55,0,0,1,1.031,NA,NA,NA,NA,"beach",1,5.581,8.307
"9197","pea","bathtub",21,1,30,2.055,34,0.85,1,1,1,0.623,NA,NA,NA,NA,"coat",0,6.952,8.408
"9197","shrink","mafia",39,1,2,1.806,12,0.3,0,0,1,0.624,NA,NA,NA,NA,"mafia",1,8.699,11.063
"9227","banner","glide",3,1,34,1.719,6,0.15,0,0,1,0.888,NA,NA,NA,NA,"sea",0,5.06,8.118
"9227","bacon","feud",6,1,35,1.625,7,0.175,0,1,0,0.864,NA,NA,NA,NA,"feud",1,12.065,16.11
"9227","copy","bedroom",14,1,40,2.281,14,0.35,0,1,0,0.787,NA,NA,NA,NA,"risk",0,12.274,16.923
"9227","pork","emperor",29,1,53,4.023,26,0.65,1,1,1,0.873,NA,NA,NA,NA,"emperor",1,3.264,8.085
"9227","shrink","mafia",13,1,40,2.945,12,0.3,0,0,1,1.063,NA,NA,NA,NA,"sea",0,2.254,5.368
"9227","grip","beach",10,1,47,1.435,23,0.575,0,0,1,0.642,NA,NA,NA,NA,"link",0,17.442,20.75
